PING 10.244.1.25 (10.244.1.25) 56(84) bytes of data.
64 bytes from 10.244.1.25: icmp_seq=1 ttl=62 time=836 ms
64 bytes from 10.244.1.25: icmp_seq=2 ttl=62 time=196 ms
64 bytes from 10.244.1.25: icmp_seq=3 ttl=62 time=171 ms
64 bytes from 10.244.1.25: icmp_seq=4 ttl=62 time=363 ms
64 bytes from 10.244.1.25: icmp_seq=5 ttl=62 time=238 ms
64 bytes from 10.244.1.25: icmp_seq=6 ttl=62 time=169 ms
64 bytes from 10.244.1.25: icmp_seq=7 ttl=62 time=201 ms
64 bytes from 10.244.1.25: icmp_seq=8 ttl=62 time=76.2 ms
64 bytes from 10.244.1.25: icmp_seq=9 ttl=62 time=369 ms
64 bytes from 10.244.1.25: icmp_seq=10 ttl=62 time=586 ms
64 bytes from 10.244.1.25: icmp_seq=11 ttl=62 time=127 ms
64 bytes from 10.244.1.25: icmp_seq=12 ttl=62 time=235 ms
64 bytes from 10.244.1.25: icmp_seq=13 ttl=62 time=17.2 ms
64 bytes from 10.244.1.25: icmp_seq=14 ttl=62 time=20.3 ms
64 bytes from 10.244.1.25: icmp_seq=15 ttl=62 time=6.04 ms
64 bytes from 10.244.1.25: icmp_seq=16 ttl=62 time=11.3 ms
64 bytes from 10.244.1.25: icmp_seq=17 ttl=62 time=28.7 ms
64 bytes from 10.244.1.25: icmp_seq=18 ttl=62 time=12.1 ms
64 bytes from 10.244.1.25: icmp_seq=19 ttl=62 time=17.9 ms
64 bytes from 10.244.1.25: icmp_seq=20 ttl=62 time=25.5 ms
64 bytes from 10.244.1.25: icmp_seq=21 ttl=62 time=20.1 ms
64 bytes from 10.244.1.25: icmp_seq=22 ttl=62 time=38.4 ms
64 bytes from 10.244.1.25: icmp_seq=23 ttl=62 time=27.2 ms
64 bytes from 10.244.1.25: icmp_seq=24 ttl=62 time=19.4 ms
64 bytes from 10.244.1.25: icmp_seq=25 ttl=62 time=67.0 ms
64 bytes from 10.244.1.25: icmp_seq=26 ttl=62 time=176 ms
64 bytes from 10.244.1.25: icmp_seq=27 ttl=62 time=21.8 ms
64 bytes from 10.244.1.25: icmp_seq=28 ttl=62 time=19.6 ms
64 bytes from 10.244.1.25: icmp_seq=29 ttl=62 time=1565 ms
64 bytes from 10.244.1.25: icmp_seq=30 ttl=62 time=554 ms
64 bytes from 10.244.1.25: icmp_seq=31 ttl=62 time=15.7 ms
64 bytes from 10.244.1.25: icmp_seq=32 ttl=62 time=14.8 ms
64 bytes from 10.244.1.25: icmp_seq=33 ttl=62 time=9.81 ms
64 bytes from 10.244.1.25: icmp_seq=34 ttl=62 time=34.4 ms
64 bytes from 10.244.1.25: icmp_seq=35 ttl=62 time=52.8 ms
64 bytes from 10.244.1.25: icmp_seq=36 ttl=62 time=63.8 ms
64 bytes from 10.244.1.25: icmp_seq=37 ttl=62 time=42.1 ms
64 bytes from 10.244.1.25: icmp_seq=38 ttl=62 time=26.6 ms
64 bytes from 10.244.1.25: icmp_seq=39 ttl=62 time=15.1 ms
64 bytes from 10.244.1.25: icmp_seq=40 ttl=62 time=956 ms
