timestamp,cpu_percent,mem_used_mb
1762008488.3185503,41.10,1244.44
1762008489.319902,42.00,1245.38
1762008490.3219838,43.20,1245.41
1762008491.323933,45.90,1234.24
1762008492.3258038,47.10,1234.85
1762008493.3278232,50.80,1234.75
1762008494.329664,51.00,1234.98
1762008495.3305988,45.90,1246.78
1762008496.3318467,41.00,1246.98
1762008497.3337781,46.60,1234.15
1762008498.3355308,50.70,1234.04
1762008499.3371756,49.50,1232.79
1762008500.338906,47.20,1233.05
1762008501.3407557,45.20,1243.30
1762008502.3418312,40.30,1245.28
1762008503.3425274,41.30,1244.98
1762008504.3443844,47.70,1243.00
1762008505.3453956,43.40,1244.68
1762008506.3469355,39.90,1245.45
1762008507.347549,40.60,1244.77
1762008508.348589,39.20,1245.25
1762008509.3504586,45.40,1245.11
1762008510.3520527,47.70,1232.63
1762008511.3576646,42.30,1244.19
1762008512.3622508,45.50,1245.86
1762008513.366042,46.00,1245.37
1762008514.3678024,46.40,1247.10
1762008515.3686876,48.80,1245.01
1762008516.3703263,47.40,1244.78
1762008517.3717027,48.10,1245.21
