timestamp,cpu_percent,mem_used_mb,mem_percent
1762422086.4441013,28.30,2506.29,64.80
1762422087.4451733,45.50,2527.50,65.30
1762422088.4516132,99.50,2519.34,65.10
1762422089.4592106,100.00,2520.77,65.20
1762422090.4624333,100.00,2518.60,65.10
1762422091.4633722,100.00,2521.00,65.20
1762422092.473301,100.00,2483.29,64.20
1762422093.478166,99.50,2484.70,64.20
1762422094.4793193,100.00,2485.46,64.20
1762422095.4850085,100.00,2491.00,64.40
1762422096.4902706,100.00,2484.59,64.20
1762422097.4913065,100.00,2490.07,64.40
1762422098.4924562,100.00,2490.20,64.40
1762422099.4981155,100.00,2487.14,64.30
1762422100.5054822,100.00,2490.68,64.40
1762422101.544411,100.00,2487.99,64.30
1762422102.5551324,100.00,2489.06,64.30
1762422103.5585976,98.40,2494.52,64.50
1762422104.57223,100.00,2493.14,64.40
1762422105.5731523,100.00,2489.15,64.30
1762422106.575705,100.00,2493.31,64.50
1762422107.578389,100.00,2492.54,64.40
1762422108.5851216,100.00,2489.43,64.40
1762422109.588338,100.00,2494.86,64.50
1762422110.5925496,100.00,2490.84,64.40
1762422111.5938323,100.00,2500.29,64.60
1762422112.6010711,100.00,2490.35,64.40
1762422113.605914,100.00,2491.37,64.40
1762422114.6095848,100.00,2496.95,64.50
1762422115.615121,99.50,2490.48,64.40
1762422116.6163216,100.00,2492.45,64.40
1762422117.619794,100.00,2493.29,64.50
1762422118.624789,3.50,2490.55,64.40
1762422119.6273103,11.10,2490.55,64.40
1762422120.6291807,2.00,2490.60,64.40
1762422121.6315114,1.50,2490.60,64.40
1762422122.6349134,1.00,2490.60,64.40
1762422123.6371498,3.50,2490.58,64.40
1762422124.6391788,1.00,2490.58,64.40
1762422125.6415424,1.50,2490.58,64.40
1762422126.6437843,1.50,2490.58,64.40
1762422127.6470392,0.50,2490.58,64.40
1762422128.6492178,10.00,2490.55,64.40
1762422129.6512585,0.50,2490.55,64.40
1762422130.6532109,1.50,2490.55,64.40
1762422131.6543198,0.50,2490.55,64.40
1762422132.6562693,3.00,2490.55,64.40
1762422133.6581552,1.50,2490.79,64.40
1762422134.660743,1.50,2490.79,64.40
1762422135.669933,0.50,2490.78,64.40
1762422136.8055615,1.40,2490.78,64.40
1762422137.8198097,1.20,2490.78,64.40
1762422138.8617127,1.90,2490.78,64.40
1762422139.8650665,1.00,2490.78,64.40
1762422140.8676312,1.00,2490.78,64.40
1762422141.870262,0.00,2490.78,64.40
1762422142.872503,0.50,2490.78,64.40
1762422143.8743372,0.00,2490.78,64.40
1762422144.8764088,0.50,2490.77,64.40
1762422145.8796263,1.00,2490.77,64.40
1762422146.8820653,1.00,2490.76,64.40
1762422147.8840506,1.50,2490.76,64.40
1762422148.8867846,1.50,2490.76,64.40
1762422149.8891273,1.00,2490.76,64.40
1762422150.8918133,0.00,2490.75,64.40
1762422151.894276,1.00,2490.75,64.40
