timestamp,cpu_percent,mem_used_mb,mem_percent
1762416286.7697604,91.80,2303.11,59.50
1762416287.7722356,99.40,2300.46,59.50
1762416288.7758224,100.00,2302.07,59.50
1762416289.7884667,98.10,2299.60,59.40
1762416290.7936103,98.80,2303.68,59.60
1762416291.7964258,100.00,2301.80,59.50
1762416292.79978,100.00,2303.27,59.50
1762416293.8043802,100.00,2300.79,59.50
1762416294.811389,100.00,2301.04,59.50
1762416295.8143113,99.50,2299.50,59.40
1762416296.8192966,100.00,2301.06,59.50
1762416297.8204014,100.00,2302.76,59.50
1762416298.8241558,100.00,2297.41,59.40
1762416299.8261604,100.00,2297.30,59.40
1762416300.832034,100.00,2297.32,59.40
1762416301.8354793,100.00,2297.21,59.40
1762416302.8364763,100.00,2298.48,59.40
1762416303.8417382,100.00,2298.59,59.40
1762416304.8470464,100.00,2301.54,59.50
1762416305.8485901,100.00,2305.24,59.60
1762416306.8511908,100.00,2298.73,59.40
1762416307.8533795,100.00,2299.58,59.40
1762416308.8579814,100.00,2303.36,59.50
1762416309.8600671,99.00,2305.18,59.60
1762416310.8686998,99.40,2306.78,59.60
1762416311.8772173,100.00,2298.95,59.40
1762416312.8870215,100.00,2306.31,59.60
1762416313.8881757,100.00,2300.69,59.50
1762416314.9257333,100.00,2306.41,59.60
1762416315.9298291,85.20,2301.89,59.50
