timestamp,cpu_percent,mem_used_mb
1762101465.3389926,50.50,1397.37
1762101466.3409595,50.70,1397.25
1762101467.3425817,50.50,1397.53
1762101468.344048,50.20,1397.67
1762101469.3455036,40.30,1404.89
1762101470.346974,34.80,1406.15
1762101471.3483984,33.30,1408.36
1762101472.3500617,35.50,1407.41
1762101473.351479,35.30,1408.04
1762101474.3528538,35.00,1409.71
1762101475.3544233,36.40,1409.93
1762101476.3561282,38.80,1408.36
1762101477.35768,40.80,1396.87
1762101478.359207,49.20,1396.80
1762101479.3607662,48.90,1407.96
1762101480.3622787,33.80,1408.43
1762101481.3638344,47.80,1406.11
1762101482.365265,36.00,1409.69
1762101483.3667536,37.40,1409.11
1762101484.368204,33.60,1409.51
1762101485.3696957,44.50,1408.54
1762101486.370362,43.80,1408.86
1762101487.3718548,58.80,1397.35
1762101488.3732855,50.50,1397.21
1762101489.3747804,50.70,1397.44
1762101490.376193,46.90,1409.21
1762101491.3777719,31.80,1409.52
1762101492.3792999,35.70,1409.81
1762101493.3807385,36.90,1411.32
1762101494.3821476,30.50,1409.21
