timestamp,cpu_percent,mem_used_mb
1762699043.3655627,65.30,1090.99
1762699044.3689804,66.00,1109.56
1762699045.3738809,79.80,1102.87
1762699046.3762481,79.10,1108.01
1762699047.385066,94.70,1118.54
1762699048.386312,96.30,1119.93
1762699049.3873162,96.00,1130.85
1762699050.3954031,85.10,1132.21
1762699051.401592,86.70,1149.70
1762699052.4081013,92.90,1156.45
1762699053.4159608,83.70,1176.49
1762699054.417395,88.70,1197.92
1762699055.424288,96.20,1206.00
1762699056.4261901,96.20,1237.67
1762699057.4272504,93.50,1260.82
1762699058.4303691,83.90,1280.64
1762699059.4331038,82.30,1282.89
1762699060.4420607,94.20,1304.28
1762699061.4435978,97.20,1317.61
1762699062.4552665,97.20,1338.06
1762699063.4577472,97.00,1346.56
1762699064.468856,97.30,1357.55
1762699065.471489,100.00,1379.63
1762699066.4792168,98.40,1394.67
1762699067.4806743,99.50,1416.59
1762699068.4828336,100.00,1447.68
1762699069.48458,99.40,1459.71
1762699070.486936,99.40,1484.89
1762699071.491094,94.40,1488.44
1762699072.4928916,97.90,1503.86
