PING 192.168.79.129 (192.168.79.129) 56(84) bytes of data.
64 bytes from 192.168.79.129: icmp_seq=1 ttl=64 time=0.444 ms
64 bytes from 192.168.79.129: icmp_seq=2 ttl=64 time=0.523 ms
64 bytes from 192.168.79.129: icmp_seq=3 ttl=64 time=0.618 ms
64 bytes from 192.168.79.129: icmp_seq=4 ttl=64 time=0.645 ms
64 bytes from 192.168.79.129: icmp_seq=5 ttl=64 time=0.605 ms
64 bytes from 192.168.79.129: icmp_seq=6 ttl=64 time=0.990 ms
64 bytes from 192.168.79.129: icmp_seq=7 ttl=64 time=0.551 ms
64 bytes from 192.168.79.129: icmp_seq=8 ttl=64 time=0.773 ms
64 bytes from 192.168.79.129: icmp_seq=9 ttl=64 time=0.416 ms
64 bytes from 192.168.79.129: icmp_seq=10 ttl=64 time=0.650 ms
64 bytes from 192.168.79.129: icmp_seq=11 ttl=64 time=0.455 ms
64 bytes from 192.168.79.129: icmp_seq=12 ttl=64 time=0.420 ms
64 bytes from 192.168.79.129: icmp_seq=13 ttl=64 time=0.868 ms
64 bytes from 192.168.79.129: icmp_seq=14 ttl=64 time=0.821 ms
64 bytes from 192.168.79.129: icmp_seq=15 ttl=64 time=0.481 ms
64 bytes from 192.168.79.129: icmp_seq=16 ttl=64 time=0.647 ms
64 bytes from 192.168.79.129: icmp_seq=17 ttl=64 time=0.654 ms
64 bytes from 192.168.79.129: icmp_seq=18 ttl=64 time=0.609 ms
64 bytes from 192.168.79.129: icmp_seq=19 ttl=64 time=0.454 ms
64 bytes from 192.168.79.129: icmp_seq=20 ttl=64 time=0.701 ms
64 bytes from 192.168.79.129: icmp_seq=21 ttl=64 time=0.482 ms
64 bytes from 192.168.79.129: icmp_seq=22 ttl=64 time=0.687 ms
64 bytes from 192.168.79.129: icmp_seq=23 ttl=64 time=0.500 ms
64 bytes from 192.168.79.129: icmp_seq=24 ttl=64 time=0.674 ms
64 bytes from 192.168.79.129: icmp_seq=25 ttl=64 time=0.765 ms
64 bytes from 192.168.79.129: icmp_seq=26 ttl=64 time=0.645 ms
64 bytes from 192.168.79.129: icmp_seq=27 ttl=64 time=0.543 ms
64 bytes from 192.168.79.129: icmp_seq=28 ttl=64 time=0.708 ms
64 bytes from 192.168.79.129: icmp_seq=29 ttl=64 time=0.658 ms
64 bytes from 192.168.79.129: icmp_seq=30 ttl=64 time=0.540 ms
64 bytes from 192.168.79.129: icmp_seq=31 ttl=64 time=0.616 ms
64 bytes from 192.168.79.129: icmp_seq=32 ttl=64 time=0.517 ms
64 bytes from 192.168.79.129: icmp_seq=33 ttl=64 time=0.697 ms
64 bytes from 192.168.79.129: icmp_seq=34 ttl=64 time=0.490 ms
64 bytes from 192.168.79.129: icmp_seq=35 ttl=64 time=0.933 ms
64 bytes from 192.168.79.129: icmp_seq=36 ttl=64 time=0.907 ms
64 bytes from 192.168.79.129: icmp_seq=37 ttl=64 time=0.694 ms
64 bytes from 192.168.79.129: icmp_seq=38 ttl=64 time=0.593 ms
64 bytes from 192.168.79.129: icmp_seq=39 ttl=64 time=0.824 ms
64 bytes from 192.168.79.129: icmp_seq=40 ttl=64 time=0.644 ms
64 bytes from 192.168.79.129: icmp_seq=41 ttl=64 time=0.797 ms
64 bytes from 192.168.79.129: icmp_seq=42 ttl=64 time=0.743 ms
64 bytes from 192.168.79.129: icmp_seq=43 ttl=64 time=0.607 ms
64 bytes from 192.168.79.129: icmp_seq=44 ttl=64 time=0.750 ms
64 bytes from 192.168.79.129: icmp_seq=45 ttl=64 time=0.696 ms
64 bytes from 192.168.79.129: icmp_seq=46 ttl=64 time=0.594 ms
64 bytes from 192.168.79.129: icmp_seq=47 ttl=64 time=1.08 ms
64 bytes from 192.168.79.129: icmp_seq=48 ttl=64 time=0.694 ms
64 bytes from 192.168.79.129: icmp_seq=49 ttl=64 time=0.584 ms
64 bytes from 192.168.79.129: icmp_seq=50 ttl=64 time=0.287 ms
64 bytes from 192.168.79.129: icmp_seq=51 ttl=64 time=0.858 ms
64 bytes from 192.168.79.129: icmp_seq=52 ttl=64 time=0.720 ms
64 bytes from 192.168.79.129: icmp_seq=53 ttl=64 time=0.687 ms
64 bytes from 192.168.79.129: icmp_seq=54 ttl=64 time=0.559 ms
64 bytes from 192.168.79.129: icmp_seq=55 ttl=64 time=0.534 ms
64 bytes from 192.168.79.129: icmp_seq=56 ttl=64 time=0.699 ms
64 bytes from 192.168.79.129: icmp_seq=57 ttl=64 time=0.592 ms
64 bytes from 192.168.79.129: icmp_seq=58 ttl=64 time=0.584 ms
64 bytes from 192.168.79.129: icmp_seq=59 ttl=64 time=0.661 ms
64 bytes from 192.168.79.129: icmp_seq=60 ttl=64 time=0.523 ms
64 bytes from 192.168.79.129: icmp_seq=61 ttl=64 time=0.464 ms
