timestamp,cpu_percent,mem_used_mb
1762586310.0216107,4.60,2637.64
1762586311.0249267,2.50,2637.64
1762586312.027731,3.10,2637.63
1762586313.030044,4.10,2637.63
1762586314.032272,3.00,2637.63
1762586315.0368085,7.20,2638.09
1762586316.03941,2.50,2638.09
1762586317.0413282,3.60,2638.02
1762586318.043368,4.30,2638.02
1762586319.0450346,4.10,2638.02
1762586320.0471263,6.60,2638.02
1762586321.0491138,2.00,2638.19
1762586322.0541887,1.00,2638.19
1762586323.0566258,2.50,2638.19
1762586324.0585754,2.00,2638.18
1762586325.0603285,5.10,2638.43
1762586326.062144,1.50,2638.42
1762586327.0634842,2.00,2638.42
1762586328.0652583,6.00,2638.42
1762586329.0684545,5.60,2638.50
1762586330.0716243,7.60,2638.70
1762586331.073416,3.10,2638.70
1762586332.0755727,1.00,2638.70
1762586333.0779686,3.00,2638.70
1762586334.0799263,2.50,2638.69
1762586335.0832663,6.40,2638.74
1762586336.0853517,4.60,2638.67
1762586337.0882645,2.50,2638.67
1762586338.090531,5.10,2638.67
1762586339.0929604,5.10,2638.67

