timestamp,cpu_percent,mem_used_mb
1762688656.3901653,16.50,2243.24
1762688657.3924725,21.30,2247.68
1762688658.4311411,24.60,2239.32
1762688659.4342527,54.20,2239.73
1762688660.4385736,63.30,2239.20
1762688661.440313,34.10,2240.67
1762688662.4508703,50.00,2238.89
1762688663.4550412,44.70,2235.12
1762688664.4593437,41.20,2240.78
1762688665.4621882,45.60,2241.14
1762688666.465017,40.10,2240.96
1762688667.46742,52.70,2238.52
1762688668.470401,27.30,2239.22
1762688669.4751797,36.00,2234.06
1762688670.4766252,27.30,2241.64
1762688671.479953,19.90,2238.64
1762688672.4817193,25.70,2237.34
1762688673.484693,55.80,2250.89
1762688674.4916344,70.50,2258.02
1762688675.499015,40.20,2254.11
1762688676.5017092,21.70,2254.97
1762688677.5054138,61.40,2243.31
1762688678.507859,40.60,2241.48
1762688679.5115995,23.50,2241.92
1762688680.515173,17.10,2241.35
1762688681.5175204,19.80,2240.54
1762688682.519344,25.50,2240.89
1762688683.5226839,17.70,2240.02
1762688684.5248792,16.00,2240.33
1762688685.526761,16.70,2240.94
