timestamp,cpu_percent,mem_used_mb
1762778020.829069,7.00,2020.91
1762778021.8303757,4.20,2022.25
1762778022.8322253,2.40,2022.01
1762778023.83337,2.30,2022.66
1762778024.8364956,3.40,2022.63
1762778025.839871,4.70,2023.18
1762778026.8417752,1.80,2022.71
1762778027.8451352,3.50,2022.37
1762778028.8460505,2.90,2022.76
1762778029.847854,2.80,2022.24
1762778030.8494332,2.80,2023.12
1762778031.8510032,2.80,2023.13
1762778032.8528824,18.90,2024.29
1762778033.8571022,4.00,2024.56
1762778034.8582485,2.90,2024.66
1762778035.8595576,2.40,2025.29
1762778036.8617473,9.80,2023.65
1762778037.8635225,4.10,2023.06
1762778038.8652148,4.80,2022.60
1762778039.8662236,2.80,2022.75
1762778040.8676534,7.70,2022.88
1762778041.8685079,1.70,2024.00
1762778042.8737326,12.40,2025.35
1762778043.889002,5.10,2023.92
1762778044.8928907,4.00,2023.85
1762778045.8957944,3.50,2024.84
1762778046.9015565,4.10,2024.29
1762778047.905098,9.00,2025.33
1762778048.9070404,5.90,2024.15
1762778049.9091122,5.90,2024.87
