timestamp,cpu_percent,mem_used_mb
1762688121.1853774,10.70,2264.26
1762688122.1880248,9.50,2265.26
1762688123.197037,4.80,2267.72
1762688124.1988199,6.80,2272.27
1762688125.2011197,12.30,2261.50
1762688126.2027054,20.80,2262.38
1762688127.2151968,16.20,2263.40
1762688128.2195454,20.80,2264.88
1762688129.2332125,17.70,2265.31
1762688130.3020205,17.50,2257.36
1762688131.3040874,17.70,2264.86
1762688132.3063855,22.80,2266.78
1762688133.3137758,26.20,2265.47
1762688134.3325698,17.30,2267.05
1762688135.3361003,16.70,2263.45
1762688136.3468044,20.90,2263.40
1762688137.3633077,12.60,2265.12
1762688138.3657658,16.60,2265.94
1762688139.37311,14.80,2266.43
1762688140.374748,19.40,2265.86
1762688141.383339,15.60,2265.80
1762688142.3853676,20.10,2265.84
1762688143.4012296,17.80,2266.35
1762688144.402471,17.30,2267.21
1762688145.4036858,19.10,2265.17
1762688146.4121702,17.10,2266.19
1762688147.4174392,16.40,2263.50
1762688148.4332705,15.10,2261.13
1762688149.4365022,38.80,2248.80
1762688150.4482145,17.20,2247.05
