timestamp,cpu_percent,mem_used_mb,mem_percent
1762416824.684551,99.00,2334.77,60.40
1762416825.689616,100.00,2332.72,60.30
1762416826.691801,99.50,2334.88,60.40
1762416827.6982396,99.00,2330.18,60.20
1762416828.702608,100.00,2333.57,60.30
1762416829.7078152,100.00,2335.11,60.40
1762416830.7130306,100.00,2336.68,60.40
1762416831.7164354,100.00,2334.48,60.30
1762416832.7193367,99.50,2333.18,60.30
1762416833.72104,100.00,2332.37,60.30
1762416834.7266915,100.00,2336.75,60.40
1762416835.7298899,100.00,2330.46,60.20
1762416836.7340996,100.00,2336.82,60.40
1762416837.7386868,100.00,2336.40,60.40
1762416838.7479775,100.00,2330.51,60.20
1762416839.749401,100.00,2337.16,60.40
1762416840.7513964,100.00,2335.75,60.40
1762416841.755718,100.00,2332.01,60.30
1762416842.760361,100.00,2332.70,60.30
1762416843.7683475,100.00,2332.41,60.30
1762416844.7755105,100.00,2347.00,60.70
1762416845.7773101,100.00,2335.32,60.40
1762416846.778951,100.00,2331.84,60.30
1762416847.7835672,100.00,2333.14,60.30
1762416848.786523,100.00,2332.36,60.30
1762416849.792726,100.00,2333.94,60.30
1762416850.794827,100.00,2331.65,60.30
1762416851.801713,100.00,2330.33,60.20
1762416852.803628,100.00,2340.12,60.50
1762416853.8055284,91.50,2330.00,60.20
