PING 192.168.10.128 (192.168.10.128) 56(84) bytes of data.
64 bytes from 192.168.10.128: icmp_seq=1 ttl=64 time=20.2 ms
64 bytes from 192.168.10.128: icmp_seq=2 ttl=64 time=0.904 ms
64 bytes from 192.168.10.128: icmp_seq=3 ttl=64 time=0.911 ms
64 bytes from 192.168.10.128: icmp_seq=4 ttl=64 time=0.849 ms
64 bytes from 192.168.10.128: icmp_seq=5 ttl=64 time=0.898 ms
64 bytes from 192.168.10.128: icmp_seq=6 ttl=64 time=0.817 ms
64 bytes from 192.168.10.128: icmp_seq=7 ttl=64 time=0.843 ms
64 bytes from 192.168.10.128: icmp_seq=8 ttl=64 time=0.893 ms
64 bytes from 192.168.10.128: icmp_seq=9 ttl=64 time=0.781 ms
64 bytes from 192.168.10.128: icmp_seq=10 ttl=64 time=0.914 ms
64 bytes from 192.168.10.128: icmp_seq=11 ttl=64 time=0.657 ms
64 bytes from 192.168.10.128: icmp_seq=12 ttl=64 time=0.848 ms
64 bytes from 192.168.10.128: icmp_seq=13 ttl=64 time=0.728 ms
64 bytes from 192.168.10.128: icmp_seq=14 ttl=64 time=0.615 ms
64 bytes from 192.168.10.128: icmp_seq=15 ttl=64 time=0.711 ms
64 bytes from 192.168.10.128: icmp_seq=16 ttl=64 time=0.641 ms
64 bytes from 192.168.10.128: icmp_seq=17 ttl=64 time=0.613 ms
64 bytes from 192.168.10.128: icmp_seq=18 ttl=64 time=0.902 ms
64 bytes from 192.168.10.128: icmp_seq=19 ttl=64 time=0.718 ms
64 bytes from 192.168.10.128: icmp_seq=20 ttl=64 time=0.539 ms
64 bytes from 192.168.10.128: icmp_seq=21 ttl=64 time=0.608 ms
64 bytes from 192.168.10.128: icmp_seq=22 ttl=64 time=0.741 ms
64 bytes from 192.168.10.128: icmp_seq=23 ttl=64 time=0.958 ms
64 bytes from 192.168.10.128: icmp_seq=24 ttl=64 time=0.707 ms
64 bytes from 192.168.10.128: icmp_seq=25 ttl=64 time=0.983 ms
64 bytes from 192.168.10.128: icmp_seq=26 ttl=64 time=0.789 ms
64 bytes from 192.168.10.128: icmp_seq=27 ttl=64 time=0.489 ms
64 bytes from 192.168.10.128: icmp_seq=28 ttl=64 time=0.823 ms
64 bytes from 192.168.10.128: icmp_seq=29 ttl=64 time=0.701 ms
64 bytes from 192.168.10.128: icmp_seq=30 ttl=64 time=0.697 ms
64 bytes from 192.168.10.128: icmp_seq=31 ttl=64 time=0.749 ms
64 bytes from 192.168.10.128: icmp_seq=32 ttl=64 time=0.794 ms
64 bytes from 192.168.10.128: icmp_seq=33 ttl=64 time=0.509 ms
64 bytes from 192.168.10.128: icmp_seq=34 ttl=64 time=0.801 ms
64 bytes from 192.168.10.128: icmp_seq=35 ttl=64 time=0.972 ms
64 bytes from 192.168.10.128: icmp_seq=36 ttl=64 time=0.782 ms
64 bytes from 192.168.10.128: icmp_seq=37 ttl=64 time=0.622 ms
64 bytes from 192.168.10.128: icmp_seq=38 ttl=64 time=0.549 ms
64 bytes from 192.168.10.128: icmp_seq=39 ttl=64 time=0.911 ms
64 bytes from 192.168.10.128: icmp_seq=40 ttl=64 time=0.690 ms
64 bytes from 192.168.10.128: icmp_seq=41 ttl=64 time=0.714 ms
64 bytes from 192.168.10.128: icmp_seq=42 ttl=64 time=0.656 ms
64 bytes from 192.168.10.128: icmp_seq=43 ttl=64 time=0.741 ms
64 bytes from 192.168.10.128: icmp_seq=44 ttl=64 time=0.731 ms
64 bytes from 192.168.10.128: icmp_seq=45 ttl=64 time=0.686 ms
64 bytes from 192.168.10.128: icmp_seq=46 ttl=64 time=0.917 ms
64 bytes from 192.168.10.128: icmp_seq=47 ttl=64 time=0.759 ms
64 bytes from 192.168.10.128: icmp_seq=48 ttl=64 time=0.529 ms
64 bytes from 192.168.10.128: icmp_seq=49 ttl=64 time=12.2 ms
64 bytes from 192.168.10.128: icmp_seq=50 ttl=64 time=8.54 ms
64 bytes from 192.168.10.128: icmp_seq=51 ttl=64 time=0.631 ms
64 bytes from 192.168.10.128: icmp_seq=52 ttl=64 time=0.965 ms
64 bytes from 192.168.10.128: icmp_seq=53 ttl=64 time=0.949 ms
64 bytes from 192.168.10.128: icmp_seq=54 ttl=64 time=2.99 ms
64 bytes from 192.168.10.128: icmp_seq=55 ttl=64 time=3.37 ms
64 bytes from 192.168.10.128: icmp_seq=56 ttl=64 time=0.552 ms
64 bytes from 192.168.10.128: icmp_seq=57 ttl=64 time=0.512 ms
64 bytes from 192.168.10.128: icmp_seq=58 ttl=64 time=0.709 ms
64 bytes from 192.168.10.128: icmp_seq=59 ttl=64 time=1.39 ms
64 bytes from 192.168.10.128: icmp_seq=60 ttl=64 time=0.439 ms
64 bytes from 192.168.10.128: icmp_seq=61 ttl=64 time=0.831 ms
64 bytes from 192.168.10.128: icmp_seq=62 ttl=64 time=0.623 ms
64 bytes from 192.168.10.128: icmp_seq=63 ttl=64 time=0.560 ms
64 bytes from 192.168.10.128: icmp_seq=64 ttl=64 time=0.931 ms
64 bytes from 192.168.10.128: icmp_seq=65 ttl=64 time=0.552 ms
64 bytes from 192.168.10.128: icmp_seq=66 ttl=64 time=0.726 ms
64 bytes from 192.168.10.128: icmp_seq=67 ttl=64 time=0.608 ms
64 bytes from 192.168.10.128: icmp_seq=68 ttl=64 time=0.482 ms
64 bytes from 192.168.10.128: icmp_seq=69 ttl=64 time=0.725 ms
64 bytes from 192.168.10.128: icmp_seq=70 ttl=64 time=0.860 ms
64 bytes from 192.168.10.128: icmp_seq=71 ttl=64 time=0.871 ms
64 bytes from 192.168.10.128: icmp_seq=72 ttl=64 time=0.653 ms
64 bytes from 192.168.10.128: icmp_seq=73 ttl=64 time=0.785 ms
64 bytes from 192.168.10.128: icmp_seq=74 ttl=64 time=0.896 ms
64 bytes from 192.168.10.128: icmp_seq=75 ttl=64 time=0.840 ms
64 bytes from 192.168.10.128: icmp_seq=76 ttl=64 time=0.760 ms
64 bytes from 192.168.10.128: icmp_seq=77 ttl=64 time=0.764 ms
64 bytes from 192.168.10.128: icmp_seq=78 ttl=64 time=1.01 ms
64 bytes from 192.168.10.128: icmp_seq=79 ttl=64 time=0.801 ms
64 bytes from 192.168.10.128: icmp_seq=80 ttl=64 time=0.591 ms
64 bytes from 192.168.10.128: icmp_seq=81 ttl=64 time=0.723 ms
64 bytes from 192.168.10.128: icmp_seq=82 ttl=64 time=0.952 ms
64 bytes from 192.168.10.128: icmp_seq=83 ttl=64 time=0.788 ms
64 bytes from 192.168.10.128: icmp_seq=84 ttl=64 time=0.780 ms
64 bytes from 192.168.10.128: icmp_seq=85 ttl=64 time=0.787 ms
64 bytes from 192.168.10.128: icmp_seq=86 ttl=64 time=0.639 ms
64 bytes from 192.168.10.128: icmp_seq=87 ttl=64 time=0.913 ms
64 bytes from 192.168.10.128: icmp_seq=88 ttl=64 time=0.681 ms
64 bytes from 192.168.10.128: icmp_seq=89 ttl=64 time=0.807 ms
64 bytes from 192.168.10.128: icmp_seq=90 ttl=64 time=0.848 ms
64 bytes from 192.168.10.128: icmp_seq=91 ttl=64 time=0.690 ms
64 bytes from 192.168.10.128: icmp_seq=92 ttl=64 time=0.952 ms
64 bytes from 192.168.10.128: icmp_seq=93 ttl=64 time=0.711 ms
64 bytes from 192.168.10.128: icmp_seq=94 ttl=64 time=0.605 ms
64 bytes from 192.168.10.128: icmp_seq=95 ttl=64 time=0.409 ms
64 bytes from 192.168.10.128: icmp_seq=96 ttl=64 time=0.422 ms
64 bytes from 192.168.10.128: icmp_seq=97 ttl=64 time=6.11 ms
64 bytes from 192.168.10.128: icmp_seq=98 ttl=64 time=0.644 ms
64 bytes from 192.168.10.128: icmp_seq=99 ttl=64 time=0.552 ms
64 bytes from 192.168.10.128: icmp_seq=100 ttl=64 time=0.845 ms

--- 192.168.10.128 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 101252ms
rtt min/avg/max/mdev = 0.409/1.235/20.151/2.425 ms
