timestamp,cpu_percent,mem_used_mb,mem_percent
1762429238.1978276,99.40,2537.59,65.60
1762429239.2022705,100.00,2535.44,65.50
1762429240.2073781,100.00,2540.90,65.70
1762429241.212411,95.90,2537.24,65.60
1762429242.234602,100.00,2534.04,65.50
1762429243.2404997,100.00,2533.46,65.50
1762429244.2471328,99.50,2537.29,65.60
1762429245.2569234,100.00,2536.44,65.60
1762429246.2583618,99.40,2535.35,65.50
1762429247.4257064,98.30,2532.35,65.50
1762429248.4274426,100.00,2535.00,65.50
1762429249.428704,100.00,2533.07,65.50
1762429250.66172,100.00,2541.81,65.70
1762429251.6641695,100.00,2536.13,65.60
1762429252.6653697,100.00,2535.86,65.60
1762429253.6666949,100.00,2534.88,65.50
1762429254.6704955,100.00,2570.32,66.40
1762429255.6731515,99.50,2544.65,65.80
1762429256.676187,100.00,2541.29,65.70
1762429257.6799252,100.00,2537.64,65.60
1762429258.6872146,100.00,2540.79,65.70
1762429259.6911576,100.00,2543.73,65.80
1762429260.6936603,100.00,2537.02,65.60
1762429261.694431,100.00,2544.69,65.80
1762429262.7012546,100.00,2538.53,65.60
1762429263.7043436,100.00,2536.09,65.60
1762429264.7076716,100.00,2539.01,65.60
1762429265.7128093,100.00,2539.54,65.60
1762429266.716652,100.00,2538.92,65.60
1762429267.7198071,49.70,2538.25,65.60
