timestamp,cpu_percent,mem_used_mb,mem_percent
1762427501.9353743,100.00,2522.20,65.20
1762427502.9429805,95.90,2518.07,65.10
1762427503.9493492,100.00,2518.23,65.10
1762427504.9574113,100.00,2520.41,65.20
1762427505.9603918,100.00,2514.70,65.00
1762427506.9654276,100.00,2512.25,64.90
1762427507.9672923,99.50,2514.24,65.00
1762427508.9731038,100.00,2514.91,65.00
1762427509.976965,100.00,2518.88,65.10
1762427510.9837074,100.00,2514.25,65.00
1762427511.9851997,100.00,2514.54,65.00
1762427512.991185,100.00,2514.37,65.00
1762427513.9926238,100.00,2514.46,65.00
1762427514.9941766,100.00,2521.93,65.20
1762427515.9956536,100.00,2514.13,65.00
1762427517.0001283,100.00,2512.22,64.90
1762427518.004388,100.00,2518.73,65.10
1762427519.0075195,100.00,2513.84,65.00
1762427520.009095,100.00,2516.97,65.10
1762427521.0139878,100.00,2515.39,65.00
1762427522.016929,100.00,2513.05,65.00
1762427523.0209901,100.00,2516.32,65.00
1762427524.0264473,100.00,2517.52,65.10
1762427525.0284996,100.00,2513.65,65.00
1762427526.0302255,100.00,2516.18,65.00
1762427527.0331285,100.00,2517.90,65.10
1762427528.035748,99.50,2520.27,65.10
1762427529.040098,100.00,2519.55,65.10
1762427530.0453541,100.00,2519.64,65.10
1762427531.04777,84.90,2518.26,65.10
