PING 192.168.10.128 (192.168.10.128) 56(84) bytes of data.
64 bytes from 192.168.10.128: icmp_seq=1 ttl=64 time=0.563 ms
64 bytes from 192.168.10.128: icmp_seq=2 ttl=64 time=2.56 ms
64 bytes from 192.168.10.128: icmp_seq=3 ttl=64 time=0.489 ms
64 bytes from 192.168.10.128: icmp_seq=4 ttl=64 time=0.741 ms
64 bytes from 192.168.10.128: icmp_seq=5 ttl=64 time=0.461 ms
64 bytes from 192.168.10.128: icmp_seq=6 ttl=64 time=0.685 ms
64 bytes from 192.168.10.128: icmp_seq=7 ttl=64 time=0.585 ms
64 bytes from 192.168.10.128: icmp_seq=8 ttl=64 time=0.648 ms
64 bytes from 192.168.10.128: icmp_seq=9 ttl=64 time=0.594 ms
64 bytes from 192.168.10.128: icmp_seq=10 ttl=64 time=0.533 ms
64 bytes from 192.168.10.128: icmp_seq=11 ttl=64 time=0.861 ms
64 bytes from 192.168.10.128: icmp_seq=12 ttl=64 time=0.856 ms
64 bytes from 192.168.10.128: icmp_seq=13 ttl=64 time=0.579 ms
64 bytes from 192.168.10.128: icmp_seq=14 ttl=64 time=0.503 ms
64 bytes from 192.168.10.128: icmp_seq=15 ttl=64 time=0.425 ms
64 bytes from 192.168.10.128: icmp_seq=16 ttl=64 time=0.527 ms
64 bytes from 192.168.10.128: icmp_seq=17 ttl=64 time=0.708 ms
64 bytes from 192.168.10.128: icmp_seq=18 ttl=64 time=1.24 ms
64 bytes from 192.168.10.128: icmp_seq=19 ttl=64 time=0.702 ms
64 bytes from 192.168.10.128: icmp_seq=20 ttl=64 time=0.828 ms
64 bytes from 192.168.10.128: icmp_seq=21 ttl=64 time=0.755 ms
64 bytes from 192.168.10.128: icmp_seq=22 ttl=64 time=0.632 ms
64 bytes from 192.168.10.128: icmp_seq=23 ttl=64 time=0.869 ms
64 bytes from 192.168.10.128: icmp_seq=24 ttl=64 time=0.990 ms
64 bytes from 192.168.10.128: icmp_seq=25 ttl=64 time=0.458 ms
64 bytes from 192.168.10.128: icmp_seq=26 ttl=64 time=0.617 ms
64 bytes from 192.168.10.128: icmp_seq=27 ttl=64 time=0.663 ms
64 bytes from 192.168.10.128: icmp_seq=28 ttl=64 time=0.820 ms
64 bytes from 192.168.10.128: icmp_seq=29 ttl=64 time=1.19 ms
64 bytes from 192.168.10.128: icmp_seq=30 ttl=64 time=0.873 ms
64 bytes from 192.168.10.128: icmp_seq=31 ttl=64 time=0.603 ms
64 bytes from 192.168.10.128: icmp_seq=32 ttl=64 time=0.769 ms
64 bytes from 192.168.10.128: icmp_seq=33 ttl=64 time=0.695 ms
64 bytes from 192.168.10.128: icmp_seq=34 ttl=64 time=0.739 ms
64 bytes from 192.168.10.128: icmp_seq=35 ttl=64 time=0.603 ms
64 bytes from 192.168.10.128: icmp_seq=36 ttl=64 time=0.604 ms
64 bytes from 192.168.10.128: icmp_seq=37 ttl=64 time=0.956 ms
64 bytes from 192.168.10.128: icmp_seq=38 ttl=64 time=0.931 ms
64 bytes from 192.168.10.128: icmp_seq=39 ttl=64 time=0.417 ms
64 bytes from 192.168.10.128: icmp_seq=40 ttl=64 time=0.737 ms
64 bytes from 192.168.10.128: icmp_seq=41 ttl=64 time=0.536 ms
64 bytes from 192.168.10.128: icmp_seq=42 ttl=64 time=0.631 ms
64 bytes from 192.168.10.128: icmp_seq=43 ttl=64 time=0.546 ms
64 bytes from 192.168.10.128: icmp_seq=44 ttl=64 time=0.612 ms
64 bytes from 192.168.10.128: icmp_seq=45 ttl=64 time=0.616 ms
64 bytes from 192.168.10.128: icmp_seq=46 ttl=64 time=0.645 ms
64 bytes from 192.168.10.128: icmp_seq=47 ttl=64 time=0.791 ms
64 bytes from 192.168.10.128: icmp_seq=48 ttl=64 time=0.830 ms
64 bytes from 192.168.10.128: icmp_seq=49 ttl=64 time=0.635 ms
64 bytes from 192.168.10.128: icmp_seq=50 ttl=64 time=0.680 ms
64 bytes from 192.168.10.128: icmp_seq=51 ttl=64 time=0.693 ms
64 bytes from 192.168.10.128: icmp_seq=52 ttl=64 time=0.571 ms
64 bytes from 192.168.10.128: icmp_seq=53 ttl=64 time=0.707 ms
64 bytes from 192.168.10.128: icmp_seq=54 ttl=64 time=0.629 ms
64 bytes from 192.168.10.128: icmp_seq=55 ttl=64 time=1.74 ms
64 bytes from 192.168.10.128: icmp_seq=56 ttl=64 time=0.746 ms
64 bytes from 192.168.10.128: icmp_seq=57 ttl=64 time=0.475 ms
