timestamp,cpu_percent,mem_used_mb
1762110501.0576866,25.70,1461.27
1762110502.0587888,39.20,1461.38
1762110503.0603259,47.40,1461.47
1762110504.0618162,22.70,1461.04
1762110505.064024,18.90,1460.83
1762110506.0660605,17.60,1461.09
1762110507.0682855,23.10,1461.27
1762110508.0703301,21.30,1461.21
1762110509.0720544,14.50,1461.37
1762110510.0734372,10.30,1461.23
1762110511.075026,20.60,1461.23
1762110512.0766635,14.50,1461.52
1762110513.0779998,18.00,1461.62
1762110514.079825,13.40,1461.43
1762110515.0813541,12.40,1461.51
1762110516.0832412,15.20,1461.41
1762110517.0849981,16.70,1461.14
1762110518.0867746,14.10,1461.19
1762110519.087926,15.00,1461.23
1762110520.0897598,17.50,1461.26
1762110521.0914545,16.20,1461.48
1762110522.0932472,14.50,1461.68
1762110523.0951223,18.90,1461.45
1762110524.096802,11.40,1461.29
1762110525.098499,12.10,1461.35
1762110526.1009467,13.60,1461.11
1762110527.102646,13.40,1461.12
1762110528.1048455,15.30,1460.85
1762110529.1065133,12.10,1461.00
1762110530.1081069,12.60,1461.16
