timestamp,cpu_percent,mem_used_mb
1762699181.2172737,1.50,1524.46
1762699182.2192032,2.00,1524.46
1762699183.2221136,0.50,1524.46
1762699184.2240338,1.50,1524.45
1762699185.2267175,3.00,1524.45
1762699186.2292204,0.00,1524.45
1762699187.231189,1.50,1524.45
1762699188.2331529,1.50,1524.45
1762699189.2351475,1.00,1524.45
1762699190.2373326,0.50,1524.44
1762699191.2423894,2.50,1524.44
1762699192.2454965,0.50,1524.44
1762699193.2486403,0.50,1524.42
1762699194.2503672,1.00,1524.42
1762699195.2525485,1.50,1524.42
1762699196.254564,0.50,1524.42
1762699197.2565246,1.00,1524.42
1762699198.25864,1.00,1524.59
1762699199.2646556,1.50,1524.59
1762699200.2671087,1.00,1524.59
1762699201.2691565,0.50,1524.59
1762699202.2711074,0.50,1524.59
1762699203.2732165,1.00,1524.59
1762699204.2752676,1.00,1524.58
1762699205.2772598,1.00,1524.58
1762699206.2792716,0.50,1524.58
1762699207.2842908,1.00,1524.58
1762699208.2866268,0.50,1524.58
1762699209.2889977,0.50,1524.57
1762699210.2910311,1.00,1524.57
