PING 192.168.1.3 (192.168.1.3) 56(84) bytes of data.
64 bytes from 192.168.1.3: icmp_seq=1 ttl=32 time=1480 ms
64 bytes from 192.168.1.3: icmp_seq=2 ttl=32 time=464 ms
64 bytes from 192.168.1.3: icmp_seq=3 ttl=32 time=1216 ms
64 bytes from 192.168.1.3: icmp_seq=4 ttl=32 time=172 ms
64 bytes from 192.168.1.3: icmp_seq=5 ttl=32 time=1111 ms
64 bytes from 192.168.1.3: icmp_seq=6 ttl=32 time=65.2 ms
64 bytes from 192.168.1.3: icmp_seq=7 ttl=32 time=1010 ms
64 bytes from 192.168.1.3: icmp_seq=8 ttl=32 time=1943 ms
64 bytes from 192.168.1.3: icmp_seq=9 ttl=32 time=884 ms
64 bytes from 192.168.1.3: icmp_seq=10 ttl=32 time=1872 ms
64 bytes from 192.168.1.3: icmp_seq=11 ttl=32 time=824 ms
64 bytes from 192.168.1.3: icmp_seq=12 ttl=32 time=1727 ms
64 bytes from 192.168.1.3: icmp_seq=13 ttl=32 time=679 ms
64 bytes from 192.168.1.3: icmp_seq=14 ttl=32 time=1662 ms
64 bytes from 192.168.1.3: icmp_seq=15 ttl=32 time=616 ms
64 bytes from 192.168.1.3: icmp_seq=16 ttl=32 time=1523 ms
64 bytes from 192.168.1.3: icmp_seq=17 ttl=32 time=475 ms
64 bytes from 192.168.1.3: icmp_seq=18 ttl=32 time=1420 ms
64 bytes from 192.168.1.3: icmp_seq=19 ttl=32 time=372 ms
64 bytes from 192.168.1.3: icmp_seq=20 ttl=32 time=1318 ms
64 bytes from 192.168.1.3: icmp_seq=21 ttl=32 time=270 ms
64 bytes from 192.168.1.3: icmp_seq=22 ttl=32 time=1214 ms
64 bytes from 192.168.1.3: icmp_seq=23 ttl=32 time=168 ms
64 bytes from 192.168.1.3: icmp_seq=24 ttl=32 time=1113 ms
64 bytes from 192.168.1.3: icmp_seq=25 ttl=32 time=65.0 ms
64 bytes from 192.168.1.3: icmp_seq=26 ttl=32 time=1008 ms
64 bytes from 192.168.1.3: icmp_seq=27 ttl=32 time=1953 ms
64 bytes from 192.168.1.3: icmp_seq=28 ttl=32 time=893 ms
64 bytes from 192.168.1.3: icmp_seq=29 ttl=32 time=1830 ms
64 bytes from 192.168.1.3: icmp_seq=30 ttl=32 time=782 ms
64 bytes from 192.168.1.3: icmp_seq=31 ttl=32 time=1727 ms
64 bytes from 192.168.1.3: icmp_seq=32 ttl=32 time=679 ms
64 bytes from 192.168.1.3: icmp_seq=33 ttl=32 time=1623 ms
64 bytes from 192.168.1.3: icmp_seq=34 ttl=32 time=577 ms
64 bytes from 192.168.1.3: icmp_seq=35 ttl=32 time=1522 ms
64 bytes from 192.168.1.3: icmp_seq=36 ttl=32 time=475 ms
64 bytes from 192.168.1.3: icmp_seq=37 ttl=32 time=1421 ms
64 bytes from 192.168.1.3: icmp_seq=38 ttl=32 time=375 ms
64 bytes from 192.168.1.3: icmp_seq=39 ttl=32 time=1316 ms
64 bytes from 192.168.1.3: icmp_seq=40 ttl=32 time=269 ms
64 bytes from 192.168.1.3: icmp_seq=41 ttl=32 time=1213 ms
64 bytes from 192.168.1.3: icmp_seq=42 ttl=32 time=167 ms
64 bytes from 192.168.1.3: icmp_seq=43 ttl=32 time=1112 ms
64 bytes from 192.168.1.3: icmp_seq=44 ttl=32 time=65.1 ms
64 bytes from 192.168.1.3: icmp_seq=45 ttl=32 time=1009 ms
64 bytes from 192.168.1.3: icmp_seq=46 ttl=32 time=1948 ms
64 bytes from 192.168.1.3: icmp_seq=47 ttl=32 time=885 ms
64 bytes from 192.168.1.3: icmp_seq=48 ttl=32 time=1831 ms
64 bytes from 192.168.1.3: icmp_seq=49 ttl=32 time=784 ms
64 bytes from 192.168.1.3: icmp_seq=50 ttl=32 time=1727 ms
64 bytes from 192.168.1.3: icmp_seq=51 ttl=32 time=679 ms
64 bytes from 192.168.1.3: icmp_seq=52 ttl=32 time=1626 ms
64 bytes from 192.168.1.3: icmp_seq=53 ttl=32 time=577 ms
64 bytes from 192.168.1.3: icmp_seq=54 ttl=32 time=1523 ms
64 bytes from 192.168.1.3: icmp_seq=55 ttl=32 time=475 ms
64 bytes from 192.168.1.3: icmp_seq=56 ttl=32 time=1419 ms
64 bytes from 192.168.1.3: icmp_seq=57 ttl=32 time=372 ms
64 bytes from 192.168.1.3: icmp_seq=58 ttl=32 time=1318 ms
64 bytes from 192.168.1.3: icmp_seq=59 ttl=32 time=270 ms
64 bytes from 192.168.1.3: icmp_seq=60 ttl=32 time=1217 ms
64 bytes from 192.168.1.3: icmp_seq=61 ttl=32 time=169 ms
64 bytes from 192.168.1.3: icmp_seq=62 ttl=32 time=1112 ms
64 bytes from 192.168.1.3: icmp_seq=63 ttl=32 time=64.8 ms
64 bytes from 192.168.1.3: icmp_seq=64 ttl=32 time=1009 ms
64 bytes from 192.168.1.3: icmp_seq=65 ttl=32 time=1945 ms
64 bytes from 192.168.1.3: icmp_seq=66 ttl=32 time=884 ms
64 bytes from 192.168.1.3: icmp_seq=67 ttl=32 time=1831 ms
64 bytes from 192.168.1.3: icmp_seq=68 ttl=32 time=782 ms
64 bytes from 192.168.1.3: icmp_seq=69 ttl=32 time=3679 ms
64 bytes from 192.168.1.3: icmp_seq=70 ttl=32 time=2627 ms
64 bytes from 192.168.1.3: icmp_seq=71 ttl=32 time=1596 ms
64 bytes from 192.168.1.3: icmp_seq=72 ttl=32 time=571 ms
64 bytes from 192.168.1.3: icmp_seq=73 ttl=32 time=1500 ms
64 bytes from 192.168.1.3: icmp_seq=74 ttl=32 time=474 ms
64 bytes from 192.168.1.3: icmp_seq=75 ttl=32 time=1417 ms
64 bytes from 192.168.1.3: icmp_seq=76 ttl=32 time=372 ms
64 bytes from 192.168.1.3: icmp_seq=77 ttl=32 time=1317 ms
64 bytes from 192.168.1.3: icmp_seq=78 ttl=32 time=272 ms
64 bytes from 192.168.1.3: icmp_seq=79 ttl=32 time=1215 ms
64 bytes from 192.168.1.3: icmp_seq=80 ttl=32 time=168 ms
64 bytes from 192.168.1.3: icmp_seq=81 ttl=32 time=1117 ms
64 bytes from 192.168.1.3: icmp_seq=82 ttl=32 time=70.1 ms
64 bytes from 192.168.1.3: icmp_seq=83 ttl=32 time=1002 ms
64 bytes from 192.168.1.3: icmp_seq=84 ttl=32 time=1944 ms
64 bytes from 192.168.1.3: icmp_seq=85 ttl=32 time=883 ms
64 bytes from 192.168.1.3: icmp_seq=86 ttl=32 time=1830 ms
64 bytes from 192.168.1.3: icmp_seq=87 ttl=32 time=782 ms
64 bytes from 192.168.1.3: icmp_seq=88 ttl=32 time=1727 ms
64 bytes from 192.168.1.3: icmp_seq=89 ttl=32 time=679 ms
64 bytes from 192.168.1.3: icmp_seq=90 ttl=32 time=1626 ms
64 bytes from 192.168.1.3: icmp_seq=91 ttl=32 time=577 ms
64 bytes from 192.168.1.3: icmp_seq=92 ttl=32 time=1524 ms
64 bytes from 192.168.1.3: icmp_seq=93 ttl=32 time=475 ms
64 bytes from 192.168.1.3: icmp_seq=94 ttl=32 time=1419 ms
64 bytes from 192.168.1.3: icmp_seq=95 ttl=32 time=372 ms
64 bytes from 192.168.1.3: icmp_seq=96 ttl=32 time=1318 ms
64 bytes from 192.168.1.3: icmp_seq=97 ttl=32 time=269 ms
64 bytes from 192.168.1.3: icmp_seq=98 ttl=32 time=1216 ms
64 bytes from 192.168.1.3: icmp_seq=99 ttl=32 time=169 ms
64 bytes from 192.168.1.3: icmp_seq=100 ttl=32 time=1114 ms

--- 192.168.1.3 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 101536ms
rtt min/avg/max/mdev = 64.772/1034.476/3679.386/643.968 ms, pipe 4
