PING 192.168.79.129 (192.168.79.129) 56(84) bytes of data.
64 bytes from 192.168.79.129: icmp_seq=1 ttl=64 time=0.382 ms
64 bytes from 192.168.79.129: icmp_seq=2 ttl=64 time=0.573 ms
64 bytes from 192.168.79.129: icmp_seq=3 ttl=64 time=0.796 ms
64 bytes from 192.168.79.129: icmp_seq=4 ttl=64 time=0.870 ms
64 bytes from 192.168.79.129: icmp_seq=5 ttl=64 time=0.922 ms
64 bytes from 192.168.79.129: icmp_seq=6 ttl=64 time=0.729 ms
64 bytes from 192.168.79.129: icmp_seq=7 ttl=64 time=0.744 ms
64 bytes from 192.168.79.129: icmp_seq=8 ttl=64 time=0.696 ms
64 bytes from 192.168.79.129: icmp_seq=9 ttl=64 time=0.657 ms
64 bytes from 192.168.79.129: icmp_seq=10 ttl=64 time=0.850 ms
64 bytes from 192.168.79.129: icmp_seq=11 ttl=64 time=0.506 ms
64 bytes from 192.168.79.129: icmp_seq=12 ttl=64 time=0.961 ms
64 bytes from 192.168.79.129: icmp_seq=13 ttl=64 time=0.974 ms
64 bytes from 192.168.79.129: icmp_seq=14 ttl=64 time=0.675 ms
64 bytes from 192.168.79.129: icmp_seq=15 ttl=64 time=0.764 ms
64 bytes from 192.168.79.129: icmp_seq=16 ttl=64 time=0.543 ms
64 bytes from 192.168.79.129: icmp_seq=17 ttl=64 time=0.670 ms
64 bytes from 192.168.79.129: icmp_seq=18 ttl=64 time=0.459 ms
64 bytes from 192.168.79.129: icmp_seq=19 ttl=64 time=0.618 ms
64 bytes from 192.168.79.129: icmp_seq=20 ttl=64 time=1.04 ms
64 bytes from 192.168.79.129: icmp_seq=21 ttl=64 time=0.776 ms
64 bytes from 192.168.79.129: icmp_seq=22 ttl=64 time=0.868 ms
64 bytes from 192.168.79.129: icmp_seq=23 ttl=64 time=0.458 ms
64 bytes from 192.168.79.129: icmp_seq=24 ttl=64 time=0.770 ms
64 bytes from 192.168.79.129: icmp_seq=25 ttl=64 time=0.679 ms
64 bytes from 192.168.79.129: icmp_seq=26 ttl=64 time=0.480 ms
64 bytes from 192.168.79.129: icmp_seq=27 ttl=64 time=0.450 ms
64 bytes from 192.168.79.129: icmp_seq=28 ttl=64 time=0.955 ms
64 bytes from 192.168.79.129: icmp_seq=29 ttl=64 time=0.518 ms
64 bytes from 192.168.79.129: icmp_seq=30 ttl=64 time=0.673 ms
64 bytes from 192.168.79.129: icmp_seq=31 ttl=64 time=0.373 ms
64 bytes from 192.168.79.129: icmp_seq=32 ttl=64 time=0.716 ms
64 bytes from 192.168.79.129: icmp_seq=33 ttl=64 time=0.649 ms
64 bytes from 192.168.79.129: icmp_seq=34 ttl=64 time=0.537 ms
64 bytes from 192.168.79.129: icmp_seq=35 ttl=64 time=0.692 ms
64 bytes from 192.168.79.129: icmp_seq=36 ttl=64 time=0.601 ms
64 bytes from 192.168.79.129: icmp_seq=37 ttl=64 time=0.596 ms
64 bytes from 192.168.79.129: icmp_seq=38 ttl=64 time=0.822 ms
64 bytes from 192.168.79.129: icmp_seq=39 ttl=64 time=0.597 ms
64 bytes from 192.168.79.129: icmp_seq=40 ttl=64 time=1.69 ms
64 bytes from 192.168.79.129: icmp_seq=41 ttl=64 time=0.785 ms
64 bytes from 192.168.79.129: icmp_seq=42 ttl=64 time=0.419 ms
64 bytes from 192.168.79.129: icmp_seq=43 ttl=64 time=0.912 ms
64 bytes from 192.168.79.129: icmp_seq=44 ttl=64 time=0.715 ms
64 bytes from 192.168.79.129: icmp_seq=45 ttl=64 time=0.834 ms
64 bytes from 192.168.79.129: icmp_seq=46 ttl=64 time=0.650 ms
64 bytes from 192.168.79.129: icmp_seq=47 ttl=64 time=0.747 ms
