timestamp,cpu_percent,mem_used_mb,mem_percent
1762414258.0300276,2.20,2296.94,59.40
1762414259.0309253,2.20,2297.20,59.40
1762414260.0317414,0.50,2296.95,59.40
1762414261.0326662,0.50,2296.08,59.40
1762414262.0332947,0.60,2296.70,59.40
1762414263.0339978,1.10,2295.30,59.30
1762414264.0347443,0.50,2295.59,59.30
1762414265.0354576,0.00,2296.88,59.40
1762414266.0362635,1.60,2297.34,59.40
1762414267.0382714,8.20,2319.61,60.00
1762414268.0388424,0.50,2312.68,59.80
1762414269.0397813,0.00,2303.31,59.50
1762414270.0408099,1.10,2302.57,59.50
1762414271.0415168,0.60,2302.68,59.50
1762414272.042174,0.60,2302.25,59.50
1762414273.0436993,0.50,2302.71,59.50
1762414274.045536,0.50,2302.61,59.50
1762414275.0470784,1.10,2303.29,59.50
1762414276.047672,0.00,2303.32,59.50
1762414277.0491395,0.00,2304.52,59.60
1762414278.0497336,0.00,2303.68,59.60
1762414279.0506105,1.10,2299.95,59.50
1762414280.052076,0.50,2300.23,59.50
1762414281.0535257,1.10,2300.53,59.50
1762414282.0551097,0.00,2300.75,59.50
1762414283.0567596,0.00,2300.55,59.50
1762414284.0583007,0.00,2300.39,59.50
1762414285.0590825,1.10,2300.12,59.50
1762414286.0597942,0.00,2299.32,59.40
1762414287.0606666,1.10,2299.25,59.40
