PING 10.244.1.25 (10.244.1.25) 56(84) bytes of data.
64 bytes from 10.244.1.25: icmp_seq=1 ttl=62 time=90.1 ms
64 bytes from 10.244.1.25: icmp_seq=2 ttl=62 time=11.9 ms
64 bytes from 10.244.1.25: icmp_seq=3 ttl=62 time=240 ms
64 bytes from 10.244.1.25: icmp_seq=4 ttl=62 time=230 ms
64 bytes from 10.244.1.25: icmp_seq=5 ttl=62 time=288 ms
64 bytes from 10.244.1.25: icmp_seq=6 ttl=62 time=7.24 ms
64 bytes from 10.244.1.25: icmp_seq=7 ttl=62 time=265 ms
64 bytes from 10.244.1.25: icmp_seq=9 ttl=62 time=1112 ms
64 bytes from 10.244.1.25: icmp_seq=10 ttl=62 time=2539 ms
64 bytes from 10.244.1.25: icmp_seq=11 ttl=62 time=2817 ms
64 bytes from 10.244.1.25: icmp_seq=12 ttl=62 time=1922 ms
64 bytes from 10.244.1.25: icmp_seq=14 ttl=62 time=429 ms
64 bytes from 10.244.1.25: icmp_seq=15 ttl=62 time=2448 ms
64 bytes from 10.244.1.25: icmp_seq=18 ttl=62 time=11645 ms
64 bytes from 10.244.1.25: icmp_seq=19 ttl=62 time=10602 ms
64 bytes from 10.244.1.25: icmp_seq=20 ttl=62 time=10067 ms
64 bytes from 10.244.1.25: icmp_seq=21 ttl=62 time=9045 ms
64 bytes from 10.244.1.25: icmp_seq=22 ttl=62 time=8155 ms
64 bytes from 10.244.1.25: icmp_seq=23 ttl=62 time=7251 ms
64 bytes from 10.244.1.25: icmp_seq=24 ttl=62 time=6273 ms
64 bytes from 10.244.1.25: icmp_seq=25 ttl=62 time=5322 ms
64 bytes from 10.244.1.25: icmp_seq=26 ttl=62 time=4324 ms
64 bytes from 10.244.1.25: icmp_seq=27 ttl=62 time=3363 ms
64 bytes from 10.244.1.25: icmp_seq=28 ttl=62 time=2350 ms
64 bytes from 10.244.1.25: icmp_seq=29 ttl=62 time=1344 ms
64 bytes from 10.244.1.25: icmp_seq=30 ttl=62 time=426 ms
64 bytes from 10.244.1.25: icmp_seq=31 ttl=62 time=1896 ms
64 bytes from 10.244.1.25: icmp_seq=32 ttl=62 time=958 ms
64 bytes from 10.244.1.25: icmp_seq=33 ttl=62 time=640 ms
64 bytes from 10.244.1.25: icmp_seq=34 ttl=62 time=303 ms
64 bytes from 10.244.1.25: icmp_seq=35 ttl=62 time=273 ms
64 bytes from 10.244.1.25: icmp_seq=36 ttl=62 time=67.3 ms
64 bytes from 10.244.1.25: icmp_seq=37 ttl=62 time=86.0 ms
64 bytes from 10.244.1.25: icmp_seq=38 ttl=62 time=247 ms
64 bytes from 10.244.1.25: icmp_seq=39 ttl=62 time=514 ms
64 bytes from 10.244.1.25: icmp_seq=40 ttl=62 time=105 ms
64 bytes from 10.244.1.25: icmp_seq=42 ttl=62 time=242 ms
64 bytes from 10.244.1.25: icmp_seq=43 ttl=62 time=385 ms
64 bytes from 10.244.1.25: icmp_seq=44 ttl=62 time=1243 ms
64 bytes from 10.244.1.25: icmp_seq=45 ttl=62 time=293 ms
64 bytes from 10.244.1.25: icmp_seq=46 ttl=62 time=351 ms
64 bytes from 10.244.1.25: icmp_seq=47 ttl=62 time=30.7 ms
64 bytes from 10.244.1.25: icmp_seq=48 ttl=62 time=13.7 ms
64 bytes from 10.244.1.25: icmp_seq=49 ttl=62 time=20.1 ms
64 bytes from 10.244.1.25: icmp_seq=50 ttl=62 time=19.0 ms
64 bytes from 10.244.1.25: icmp_seq=51 ttl=62 time=26.1 ms
64 bytes from 10.244.1.25: icmp_seq=52 ttl=62 time=19.7 ms
64 bytes from 10.244.1.25: icmp_seq=53 ttl=62 time=53.4 ms
64 bytes from 10.244.1.25: icmp_seq=54 ttl=62 time=8.66 ms
64 bytes from 10.244.1.25: icmp_seq=55 ttl=62 time=39.8 ms
64 bytes from 10.244.1.25: icmp_seq=56 ttl=62 time=49.7 ms
64 bytes from 10.244.1.25: icmp_seq=57 ttl=62 time=51.5 ms
64 bytes from 10.244.1.25: icmp_seq=58 ttl=62 time=9.62 ms
64 bytes from 10.244.1.25: icmp_seq=59 ttl=62 time=33.9 ms
64 bytes from 10.244.1.25: icmp_seq=60 ttl=62 time=13.3 ms
64 bytes from 10.244.1.25: icmp_seq=61 ttl=62 time=21.2 ms
64 bytes from 10.244.1.25: icmp_seq=62 ttl=62 time=13.2 ms
64 bytes from 10.244.1.25: icmp_seq=63 ttl=62 time=25.1 ms
64 bytes from 10.244.1.25: icmp_seq=64 ttl=62 time=27.9 ms
64 bytes from 10.244.1.25: icmp_seq=65 ttl=62 time=14.8 ms
64 bytes from 10.244.1.25: icmp_seq=66 ttl=62 time=36.4 ms
64 bytes from 10.244.1.25: icmp_seq=67 ttl=62 time=62.3 ms
64 bytes from 10.244.1.25: icmp_seq=68 ttl=62 time=30.4 ms
64 bytes from 10.244.1.25: icmp_seq=69 ttl=62 time=102 ms
64 bytes from 10.244.1.25: icmp_seq=70 ttl=62 time=29.1 ms
64 bytes from 10.244.1.25: icmp_seq=71 ttl=62 time=50.1 ms
64 bytes from 10.244.1.25: icmp_seq=72 ttl=62 time=214 ms
64 bytes from 10.244.1.25: icmp_seq=73 ttl=62 time=138 ms
64 bytes from 10.244.1.25: icmp_seq=74 ttl=62 time=19.3 ms
64 bytes from 10.244.1.25: icmp_seq=75 ttl=62 time=667 ms
64 bytes from 10.244.1.25: icmp_seq=76 ttl=62 time=64.9 ms
64 bytes from 10.244.1.25: icmp_seq=77 ttl=62 time=15.9 ms
64 bytes from 10.244.1.25: icmp_seq=78 ttl=62 time=23.9 ms
64 bytes from 10.244.1.25: icmp_seq=79 ttl=62 time=45.3 ms
64 bytes from 10.244.1.25: icmp_seq=80 ttl=62 time=16.3 ms
64 bytes from 10.244.1.25: icmp_seq=81 ttl=62 time=21.0 ms
64 bytes from 10.244.1.25: icmp_seq=82 ttl=62 time=22.9 ms
64 bytes from 10.244.1.25: icmp_seq=83 ttl=62 time=12.9 ms
64 bytes from 10.244.1.25: icmp_seq=84 ttl=62 time=8.67 ms
64 bytes from 10.244.1.25: icmp_seq=85 ttl=62 time=26.7 ms
64 bytes from 10.244.1.25: icmp_seq=86 ttl=62 time=9.56 ms
64 bytes from 10.244.1.25: icmp_seq=87 ttl=62 time=22.5 ms
64 bytes from 10.244.1.25: icmp_seq=88 ttl=62 time=17.6 ms
64 bytes from 10.244.1.25: icmp_seq=89 ttl=62 time=36.2 ms
