timestamp,cpu_percent,mem_used_mb
1762103192.4441833,6.40,1419.45
1762103193.445856,0.00,1424.91
1762103194.447367,1.20,1430.61
1762103195.4489348,2.90,1427.21
1762103196.4504702,3.40,1431.71
1762103197.452086,1.70,1427.86
1762103198.4537067,2.90,1431.48
1762103199.4552293,0.60,1431.73
1762103200.456715,1.70,1431.71
1762103201.4582865,2.30,1418.40
1762103202.4598258,1.70,1418.21
1762103203.4613416,1.20,1418.21
1762103204.4628823,1.70,1418.21
1762103205.4644103,0.60,1418.45
1762103206.4659348,0.00,1418.46
1762103207.466878,1.70,1418.46
1762103208.4684527,0.60,1418.46
1762103209.4699974,1.10,1418.44
1762103210.471675,0.00,1419.09
1762103211.4731836,1.70,1423.69
1762103212.474733,2.30,1428.30
1762103213.476283,1.80,1424.88
1762103214.477842,1.70,1428.97
1762103215.4793522,1.20,1419.45
1762103216.480931,1.70,1423.25
1762103217.4824796,1.20,1427.85
1762103218.484053,0.60,1424.52
1762103219.4855242,0.60,1428.70
1762103220.4870172,1.20,1425.25
1762103221.488547,0.60,1429.36
