timestamp,cpu_percent,mem_used_mb
1762103930.509607,12.60,1427.70
1762103931.5113356,12.30,1426.22
1762103932.5130177,6.70,1426.96
1762103933.5147412,6.10,1428.59
1762103934.5163097,5.50,1427.39
1762103935.5197406,6.10,1426.26
1762103936.5217552,6.20,1427.80
1762103937.5227826,6.20,1428.10
1762103938.524489,8.70,1425.64
1762103939.5266857,7.20,1426.65
1762103940.5285048,6.60,1429.34
1762103941.5298445,6.70,1428.39
1762103942.5314207,6.00,1426.74
1762103943.5328836,3.80,1426.49
1762103944.5346954,5.00,1427.85
1762103945.5363243,5.50,1426.63
1762103946.5379276,4.20,1428.16
1762103947.5396454,3.10,1426.62
1762103948.5411277,5.50,1426.58
1762103949.5428474,8.30,1428.30
1762103950.5444574,5.50,1427.49
1762103951.5460975,5.40,1426.02
1762103952.5477147,6.00,1425.86
1762103953.5491624,4.20,1427.14
1762103954.5505903,3.70,1427.07
1762103955.552172,4.30,1427.88
1762103956.5537493,4.80,1427.44
1762103957.555479,3.00,1427.92
1762103958.5570555,4.20,1427.70
1762103959.5588498,9.20,1430.20
