PING 10.244.1.29 (10.244.1.29) 56(84) bytes of data.
64 bytes from 10.244.1.29: icmp_seq=1 ttl=62 time=1684 ms
64 bytes from 10.244.1.29: icmp_seq=2 ttl=62 time=1837 ms
64 bytes from 10.244.1.29: icmp_seq=3 ttl=62 time=1591 ms
64 bytes from 10.244.1.29: icmp_seq=4 ttl=62 time=1599 ms
64 bytes from 10.244.1.29: icmp_seq=5 ttl=62 time=793 ms
64 bytes from 10.244.1.29: icmp_seq=6 ttl=62 time=1542 ms
64 bytes from 10.244.1.29: icmp_seq=7 ttl=62 time=2108 ms
64 bytes from 10.244.1.29: icmp_seq=8 ttl=62 time=1279 ms
64 bytes from 10.244.1.29: icmp_seq=9 ttl=62 time=315 ms
64 bytes from 10.244.1.29: icmp_seq=10 ttl=62 time=147 ms
64 bytes from 10.244.1.29: icmp_seq=11 ttl=62 time=54.1 ms
64 bytes from 10.244.1.29: icmp_seq=12 ttl=62 time=450 ms
64 bytes from 10.244.1.29: icmp_seq=13 ttl=62 time=905 ms
64 bytes from 10.244.1.29: icmp_seq=14 ttl=62 time=846 ms
64 bytes from 10.244.1.29: icmp_seq=15 ttl=62 time=1640 ms
64 bytes from 10.244.1.29: icmp_seq=16 ttl=62 time=603 ms
64 bytes from 10.244.1.29: icmp_seq=17 ttl=62 time=558 ms
64 bytes from 10.244.1.29: icmp_seq=18 ttl=62 time=273 ms
64 bytes from 10.244.1.29: icmp_seq=19 ttl=62 time=38.2 ms
64 bytes from 10.244.1.29: icmp_seq=20 ttl=62 time=1042 ms
64 bytes from 10.244.1.29: icmp_seq=21 ttl=62 time=52.2 ms
64 bytes from 10.244.1.29: icmp_seq=22 ttl=62 time=534 ms
64 bytes from 10.244.1.29: icmp_seq=23 ttl=62 time=492 ms
64 bytes from 10.244.1.29: icmp_seq=25 ttl=62 time=599 ms
64 bytes from 10.244.1.29: icmp_seq=26 ttl=62 time=683 ms
64 bytes from 10.244.1.29: icmp_seq=27 ttl=62 time=284 ms
64 bytes from 10.244.1.29: icmp_seq=28 ttl=62 time=17.1 ms
64 bytes from 10.244.1.29: icmp_seq=29 ttl=62 time=16.6 ms
64 bytes from 10.244.1.29: icmp_seq=30 ttl=62 time=6.46 ms
64 bytes from 10.244.1.29: icmp_seq=31 ttl=62 time=27.6 ms
64 bytes from 10.244.1.29: icmp_seq=32 ttl=62 time=7.35 ms
64 bytes from 10.244.1.29: icmp_seq=33 ttl=62 time=4.94 ms
64 bytes from 10.244.1.29: icmp_seq=34 ttl=62 time=1641 ms
