timestamp,cpu_percent,mem_used_mb,mem_percent
1762421144.1756048,8.30,2398.02,62.00
1762421145.1775472,2.90,2399.61,62.00
1762421146.1784222,3.50,2400.29,62.00
1762421147.1788888,1.10,2400.28,62.00
1762421148.1805384,2.30,2400.19,62.00
1762421149.181451,1.70,2400.59,62.10
1762421150.2411702,0.60,2401.54,62.10
1762421151.2420588,9.30,2399.17,62.00
1762421152.2425854,2.20,2400.04,62.00
1762421153.2440886,4.00,2400.89,62.10
1762421154.28358,3.20,2399.72,62.00
1762421155.28545,2.30,2399.75,62.00
1762421156.2873845,2.80,2399.49,62.00
1762421157.2881815,3.40,2399.63,62.00
1762421158.2899365,1.10,2400.00,62.00
1762421159.2915223,1.70,2401.31,62.10
1762421160.2931054,3.40,2400.40,62.10
1762421161.2945807,2.30,2401.56,62.10
1762421162.2961807,2.80,2400.80,62.10
1762421163.297984,1.70,2401.17,62.10
1762421164.2988243,2.90,2400.53,62.10
1762421165.30049,3.50,2401.10,62.10
1762421166.3023572,2.30,2401.20,62.10
1762421167.3044088,4.10,2400.08,62.00
1762421168.306274,1.70,2401.08,62.10
1762421169.3077412,1.70,2400.11,62.00
1762421170.3092844,2.90,2399.94,62.00
1762421171.3107653,2.80,2400.32,62.00
1762421172.3121789,5.20,2401.43,62.10
1762421173.3145807,3.40,2401.66,62.10
