PING 192.168.10.128 (192.168.10.128) 56(84) bytes of data.
64 bytes from 192.168.10.128: icmp_seq=1 ttl=64 time=0.540 ms
64 bytes from 192.168.10.128: icmp_seq=2 ttl=64 time=0.996 ms
64 bytes from 192.168.10.128: icmp_seq=3 ttl=64 time=0.582 ms
64 bytes from 192.168.10.128: icmp_seq=4 ttl=64 time=0.562 ms
64 bytes from 192.168.10.128: icmp_seq=5 ttl=64 time=0.606 ms
64 bytes from 192.168.10.128: icmp_seq=6 ttl=64 time=0.693 ms
64 bytes from 192.168.10.128: icmp_seq=7 ttl=64 time=0.506 ms
64 bytes from 192.168.10.128: icmp_seq=8 ttl=64 time=0.610 ms
64 bytes from 192.168.10.128: icmp_seq=9 ttl=64 time=0.733 ms
64 bytes from 192.168.10.128: icmp_seq=10 ttl=64 time=0.770 ms
64 bytes from 192.168.10.128: icmp_seq=11 ttl=64 time=0.448 ms
64 bytes from 192.168.10.128: icmp_seq=12 ttl=64 time=0.531 ms
64 bytes from 192.168.10.128: icmp_seq=13 ttl=64 time=0.618 ms
64 bytes from 192.168.10.128: icmp_seq=14 ttl=64 time=0.541 ms
64 bytes from 192.168.10.128: icmp_seq=15 ttl=64 time=0.731 ms
64 bytes from 192.168.10.128: icmp_seq=16 ttl=64 time=0.545 ms
64 bytes from 192.168.10.128: icmp_seq=17 ttl=64 time=0.903 ms
64 bytes from 192.168.10.128: icmp_seq=18 ttl=64 time=0.860 ms
64 bytes from 192.168.10.128: icmp_seq=19 ttl=64 time=0.685 ms
64 bytes from 192.168.10.128: icmp_seq=20 ttl=64 time=0.665 ms
64 bytes from 192.168.10.128: icmp_seq=21 ttl=64 time=1.22 ms
64 bytes from 192.168.10.128: icmp_seq=22 ttl=64 time=0.764 ms
64 bytes from 192.168.10.128: icmp_seq=23 ttl=64 time=0.893 ms
64 bytes from 192.168.10.128: icmp_seq=24 ttl=64 time=0.591 ms
64 bytes from 192.168.10.128: icmp_seq=25 ttl=64 time=0.903 ms
64 bytes from 192.168.10.128: icmp_seq=26 ttl=64 time=0.543 ms
64 bytes from 192.168.10.128: icmp_seq=27 ttl=64 time=0.650 ms
64 bytes from 192.168.10.128: icmp_seq=28 ttl=64 time=0.663 ms
64 bytes from 192.168.10.128: icmp_seq=29 ttl=64 time=0.504 ms
64 bytes from 192.168.10.128: icmp_seq=30 ttl=64 time=0.788 ms
64 bytes from 192.168.10.128: icmp_seq=31 ttl=64 time=0.501 ms
64 bytes from 192.168.10.128: icmp_seq=32 ttl=64 time=0.594 ms
64 bytes from 192.168.10.128: icmp_seq=33 ttl=64 time=0.733 ms
64 bytes from 192.168.10.128: icmp_seq=34 ttl=64 time=0.962 ms
64 bytes from 192.168.10.128: icmp_seq=35 ttl=64 time=0.733 ms
64 bytes from 192.168.10.128: icmp_seq=36 ttl=64 time=2.41 ms
64 bytes from 192.168.10.128: icmp_seq=37 ttl=64 time=0.640 ms
64 bytes from 192.168.10.128: icmp_seq=38 ttl=64 time=0.482 ms
64 bytes from 192.168.10.128: icmp_seq=39 ttl=64 time=0.312 ms
64 bytes from 192.168.10.128: icmp_seq=40 ttl=64 time=0.501 ms
64 bytes from 192.168.10.128: icmp_seq=41 ttl=64 time=0.850 ms
64 bytes from 192.168.10.128: icmp_seq=42 ttl=64 time=0.768 ms
64 bytes from 192.168.10.128: icmp_seq=43 ttl=64 time=0.626 ms
64 bytes from 192.168.10.128: icmp_seq=44 ttl=64 time=0.669 ms
64 bytes from 192.168.10.128: icmp_seq=45 ttl=64 time=0.853 ms
64 bytes from 192.168.10.128: icmp_seq=46 ttl=64 time=0.461 ms
64 bytes from 192.168.10.128: icmp_seq=47 ttl=64 time=0.853 ms
64 bytes from 192.168.10.128: icmp_seq=48 ttl=64 time=0.448 ms
64 bytes from 192.168.10.128: icmp_seq=49 ttl=64 time=0.623 ms
64 bytes from 192.168.10.128: icmp_seq=50 ttl=64 time=0.834 ms
64 bytes from 192.168.10.128: icmp_seq=51 ttl=64 time=0.785 ms
64 bytes from 192.168.10.128: icmp_seq=52 ttl=64 time=0.444 ms
64 bytes from 192.168.10.128: icmp_seq=53 ttl=64 time=0.744 ms
64 bytes from 192.168.10.128: icmp_seq=54 ttl=64 time=0.492 ms
64 bytes from 192.168.10.128: icmp_seq=55 ttl=64 time=0.863 ms
64 bytes from 192.168.10.128: icmp_seq=56 ttl=64 time=0.841 ms
64 bytes from 192.168.10.128: icmp_seq=57 ttl=64 time=0.736 ms
64 bytes from 192.168.10.128: icmp_seq=58 ttl=64 time=0.666 ms
64 bytes from 192.168.10.128: icmp_seq=59 ttl=64 time=0.770 ms
64 bytes from 192.168.10.128: icmp_seq=60 ttl=64 time=1.00 ms
64 bytes from 192.168.10.128: icmp_seq=61 ttl=64 time=0.874 ms
64 bytes from 192.168.10.128: icmp_seq=62 ttl=64 time=0.755 ms
64 bytes from 192.168.10.128: icmp_seq=63 ttl=64 time=0.586 ms
