timestamp,cpu_percent,mem_used_mb,mem_percent
1762422626.285178,99.50,2465.02,63.70
1762422627.2861834,100.00,2464.13,63.70
1762422628.2871656,100.00,2467.13,63.80
1762422629.2885556,100.00,2464.18,63.70
1762422630.2892432,100.00,2465.51,63.70
1762422631.2905836,100.00,2464.29,63.70
1762422632.292733,100.00,2464.39,63.70
1762422633.2941706,100.00,2467.55,63.80
1762422634.2952673,100.00,2465.48,63.70
1762422635.2961745,100.00,2469.40,63.80
1762422636.2971914,100.00,2466.12,63.70
1762422637.2984612,100.00,2463.89,63.70
1762422638.2994306,100.00,2472.73,63.90
1762422639.3014195,100.00,2471.09,63.90
1762422640.3030725,100.00,2468.81,63.80
1762422641.3042753,100.00,2463.87,63.70
1762422642.3051913,100.00,2465.50,63.70
1762422643.31134,99.50,2474.48,64.00
1762422644.312397,100.00,2467.12,63.80
1762422645.3165574,100.00,2464.64,63.70
1762422646.3173134,100.00,2469.67,63.80
1762422647.3182054,100.00,2465.20,63.70
1762422648.320283,100.00,2467.06,63.80
1762422649.3216252,100.00,2465.91,63.70
1762422650.3255303,100.00,2469.29,63.80
1762422651.3323956,100.00,2473.26,63.90
1762422652.3333228,100.00,2466.78,63.80
1762422653.3352387,100.00,2473.61,63.90
1762422654.33619,100.00,2464.83,63.70
1762422655.3376281,97.00,2466.82,63.80
