timestamp,cpu_percent,mem_used_mb,mem_percent
1762421683.1801326,1.60,2422.62,62.60
1762421684.181688,1.60,2423.70,62.70
1762421685.1832056,0.50,2423.87,62.70
1762421686.1846483,1.10,2416.79,62.50
1762421687.1861606,2.20,2409.33,62.30
1762421688.1871111,0.00,2409.21,62.30
1762421689.1879265,2.80,2408.70,62.30
1762421690.1892219,0.60,2409.53,62.30
1762421691.1897795,0.50,2408.28,62.30
1762421692.1912735,0.00,2408.68,62.30
1762421693.1935196,0.60,2408.94,62.30
1762421694.1945314,0.50,2408.95,62.30
1762421695.1953673,1.60,2408.66,62.30
1762421696.1960778,0.60,2408.77,62.30
1762421697.1975455,5.50,2410.05,62.30
1762421698.1990328,0.00,2408.50,62.30
1762421699.1997674,1.10,2408.58,62.30
1762421700.2004619,0.60,2408.52,62.30
1762421701.2019448,0.50,2409.20,62.30
1762421702.203509,0.60,2409.25,62.30
1762421703.2051494,0.50,2409.75,62.30
1762421704.2067053,0.60,2409.64,62.30
1762421705.2074811,0.50,2409.24,62.30
1762421706.2082257,1.10,2408.89,62.30
1762421707.2097433,0.00,2409.50,62.30
1762421708.2112615,0.50,2409.57,62.30
1762421709.2127929,0.50,2410.45,62.30
1762421710.2143238,0.00,2409.91,62.30
1762421711.2159095,2.20,2409.59,62.30
1762421712.2174063,0.00,2409.96,62.30
