timestamp,cpu_percent,mem_used_mb
1762778155.7998528,8.00,2025.44
1762778156.802207,1.80,2023.43
1762778157.8034034,25.60,2027.94
1762778158.8047802,16.60,2027.88
1762778159.8065596,16.30,2027.79
1762778160.8077042,17.20,2027.34
1762778161.8086078,10.20,2027.32
1762778162.809845,12.50,2027.54
1762778163.8114033,11.40,2028.82
1762778164.8134475,9.40,2027.81
1762778165.8144586,5.30,2028.82
1762778166.816176,6.70,2029.50
1762778167.8173518,23.30,2026.84
1762778168.8192546,43.10,2006.80
1762778169.8210883,2.30,2004.16
1762778170.8236299,4.00,2001.91
1762778171.825852,1.70,2002.75
1762778172.8291595,7.40,2003.78
1762778173.830258,5.80,2004.11
1762778174.8324423,5.00,2006.44
1762778175.8348792,4.70,2001.93
1762778176.8368294,3.90,2001.89
1762778177.8388824,2.30,2003.31
1762778178.840926,5.20,2003.81
1762778179.8429718,3.00,2003.66
1762778180.8450925,1.80,2003.36
1762778181.847076,5.40,2002.98
1762778182.8490386,6.90,2003.85
1762778183.850756,6.20,2004.77
1762778184.8524544,2.30,2004.14
