timestamp,cpu_percent,mem_used_mb,mem_percent
1762422491.8878822,99.50,2456.80,63.50
1762422492.8904593,100.00,2465.81,63.70
1762422493.891172,100.00,2459.87,63.60
1762422494.8922431,100.00,2456.15,63.50
1762422495.8932037,100.00,2456.21,63.50
1762422496.8942149,100.00,2458.25,63.50
1762422497.8966618,100.00,2457.47,63.50
1762422498.897349,100.00,2458.83,63.60
1762422499.8991218,99.50,2463.60,63.70
1762422500.900272,100.00,2458.12,63.50
1762422501.9013772,100.00,2457.27,63.50
1762422502.902694,100.00,2466.39,63.80
1762422503.9041514,100.00,2455.49,63.50
1762422504.9052265,100.00,2455.57,63.50
1762422505.9061837,100.00,2457.67,63.50
1762422506.9071617,100.00,2458.41,63.60
1762422507.908908,100.00,2461.75,63.60
1762422508.9106107,100.00,2459.83,63.60
1762422509.9116285,100.00,2464.47,63.70
1762422510.912779,100.00,2463.48,63.70
1762422511.9142208,100.00,2457.63,63.50
1762422512.915296,100.00,2458.50,63.60
1762422513.9173253,99.50,2461.53,63.60
1762422514.9190853,100.00,2463.49,63.70
1762422515.9202242,100.00,2458.38,63.50
1762422516.9211829,100.00,2459.45,63.60
1762422517.9242122,100.00,2466.35,63.80
1762422518.9257958,100.00,2459.96,63.60
1762422519.9284728,100.00,2466.04,63.70
1762422520.9307098,98.00,2460.40,63.60
