timestamp,cpu_percent,mem_used_mb,mem_percent
1762427367.409773,100.00,2504.98,64.80
1762427368.4121735,100.00,2502.57,64.70
1762427369.4153566,100.00,2503.32,64.70
1762427370.417267,100.00,2506.41,64.80
1762427371.4182804,100.00,2510.86,64.90
1762427372.4219146,100.00,2508.93,64.90
1762427373.4249668,100.00,2508.11,64.80
1762427374.4293277,100.00,2510.47,64.90
1762427375.434607,100.00,2507.52,64.80
1762427376.4356747,99.50,2508.04,64.80
1762427377.4408004,100.00,2509.18,64.90
1762427378.449392,100.00,2508.55,64.80
1762427379.4561915,100.00,2510.73,64.90
1762427380.4970412,100.00,2512.16,64.90
1762427381.4985564,99.40,2510.43,64.90
1762427382.5018005,100.00,2510.36,64.90
1762427383.5043943,100.00,2512.91,65.00
1762427384.5053203,100.00,2512.76,65.00
1762427385.5084102,100.00,2512.00,64.90
1762427386.5127044,99.50,2512.28,64.90
1762427387.5144253,100.00,2512.13,64.90
1762427388.5227592,100.00,2510.19,64.90
1762427389.5278327,100.00,2513.21,65.00
1762427390.535773,100.00,2513.62,65.00
1762427391.537954,100.00,2511.81,64.90
1762427392.5408256,100.00,2512.68,65.00
1762427393.546641,100.00,2511.70,64.90
1762427394.5492423,100.00,2510.39,64.90
1762427395.555146,100.00,2511.89,64.90
1762427396.5573688,88.00,2508.47,64.80
