timestamp,cpu_percent,mem_used_mb
1762579550.4335783,5.50,2267.81
1762579551.4363832,1.70,2268.06
1762579552.4382021,5.50,2268.02
1762579553.4401803,2.60,2268.86
1762579554.4421053,5.40,2269.37
1762579555.4441555,2.20,2269.43
1762579556.4457777,1.30,2271.01
1762579557.4479556,5.90,2270.00
1762579558.4498575,2.90,2270.78
1762579559.451075,0.60,2270.50
1762579560.4531603,6.50,2270.45
1762579561.4560297,2.70,2271.51
1762579562.4581933,4.20,2272.14
1762579563.4612029,3.10,2271.86
1762579564.4632556,4.80,2271.76
1762579565.4650142,11.60,2278.77
1762579566.4656563,4.40,2278.55
1762579567.46741,4.20,2279.30
1762579568.4695883,4.60,2274.46
1762579569.4724567,2.00,2274.46
1762579570.474269,5.60,2274.67
1762579571.4763968,2.00,2274.67
1762579572.479367,3.60,2274.67
1762579573.480436,4.00,2274.67
1762579574.4819894,2.50,2274.67
1762579575.484358,8.10,2274.57
1762579576.4862034,2.00,2274.52
1762579577.4882183,3.50,2274.52
1762579578.4894533,1.00,2274.52
1762579579.4902132,2.00,2274.52
