timestamp,cpu_percent,mem_used_mb,mem_percent
1762415066.2904341,5.70,2296.41,59.40
1762415067.2912,3.50,2297.89,59.40
1762415068.293062,5.10,2298.29,59.40
1762415069.2975004,4.00,2299.24,59.40
1762415070.2990298,2.80,2298.18,59.40
1762415071.300443,4.60,2298.10,59.40
1762415072.3020623,2.30,2298.58,59.40
1762415073.302709,3.30,2299.29,59.40
1762415074.3056383,1.10,2298.92,59.40
1762415075.3159482,3.30,2298.61,59.40
1762415076.3192918,4.60,2299.00,59.40
1762415077.3210728,4.00,2299.33,59.40
1762415078.3234704,10.00,2300.40,59.50
1762415079.3252466,2.80,2300.71,59.50
1762415080.32704,2.30,2300.96,59.50
1762415081.3298054,2.30,2301.37,59.50
1762415082.331587,1.70,2300.69,59.50
1762415083.340327,1.70,2300.37,59.50
1762415084.3457048,6.60,2300.98,59.50
1762415085.3463085,0.60,2301.35,59.50
1762415086.3471851,3.90,2301.00,59.50
1762415087.3479292,1.70,2301.17,59.50
1762415088.3498373,2.70,2301.00,59.50
1762415089.3509932,2.30,2299.81,59.50
1762415090.351758,1.70,2301.35,59.50
1762415091.3535185,0.60,2301.59,59.50
1762415092.3581052,1.70,2301.04,59.50
1762415093.3604472,1.70,2301.29,59.50
1762415094.361066,2.30,2301.62,59.50
1762415095.3618093,2.80,2301.53,59.50
