timestamp,cpu_percent,mem_used_mb
1762089746.006187,7.40,1319.13
1762089747.0077891,2.90,1319.13
1762089748.0093248,3.40,1319.13
1762089749.0109015,2.90,1319.13
1762089750.0123575,2.40,1319.13
1762089751.0138187,1.70,1319.12
1762089752.015445,3.40,1319.12
1762089753.0169516,3.40,1319.12
1762089754.0183747,3.50,1319.36
1762089755.019944,2.80,1319.36
1762089756.0214012,4.50,1319.60
1762089757.0225568,2.80,1319.60
1762089758.0241568,5.00,1319.60
1762089759.025736,2.30,1319.60
1762089760.027311,7.90,1319.55
1762089761.028823,3.90,1319.55
1762089762.03054,3.30,1319.55
1762089763.0320342,2.20,1319.55
1762089764.0335333,2.80,1319.55
1762089765.0350595,3.40,1319.55
1762089766.036835,3.40,1319.55
1762089767.0383961,3.90,1319.55
1762089768.0398743,2.90,1319.55
1762089769.041363,2.20,1319.54
1762089770.0429015,2.80,1319.54
1762089771.0437844,2.20,1319.54
1762089772.045421,5.60,1319.54
1762089773.046964,3.40,1319.54
1762089774.0488145,5.50,1319.54
1762089775.0503912,5.70,1319.51
