timestamp,cpu_percent,mem_used_mb,mem_percent
1762429776.3671987,99.50,2541.12,65.70
1762429777.37099,100.00,2540.70,65.70
1762429778.374579,100.00,2544.11,65.80
1762429779.379964,100.00,2543.84,65.80
1762429780.3819864,100.00,2545.64,65.80
1762429781.38415,100.00,2544.27,65.80
1762429782.3885963,100.00,2544.30,65.80
1762429783.3933368,100.00,2544.17,65.80
1762429784.394535,100.00,2543.84,65.80
1762429785.397112,100.00,2548.51,65.90
1762429786.3999324,100.00,2544.65,65.80
1762429787.4043713,100.00,2542.69,65.70
1762429788.4101694,100.00,2544.99,65.80
1762429789.4127796,97.50,2557.82,66.10
1762429790.4274855,100.00,2541.18,65.70
1762429791.4283557,100.00,2546.00,65.80
1762429792.4323766,100.00,2543.14,65.70
1762429793.4367833,100.00,2548.80,65.90
1762429794.4413826,100.00,2549.05,65.90
1762429795.443031,100.00,2544.57,65.80
1762429796.447423,100.00,2543.80,65.80
1762429797.45344,100.00,2541.91,65.70
1762429798.455164,100.00,2546.80,65.80
1762429799.4583032,100.00,2542.48,65.70
1762429800.4595075,100.00,2542.62,65.70
1762429801.46541,100.00,2546.31,65.80
1762429802.4666646,100.00,2545.34,65.80
1762429803.4672484,100.00,2548.94,65.90
1762429804.4699352,99.50,2546.76,65.80
1762429805.4724627,91.50,2542.11,65.70
