timestamp,cpu_percent,mem_used_mb
1761989785.1142097,8.10,886.44
1761989786.1159701,3.10,887.96
1761989787.1175683,0.50,889.71
1761989788.1191812,1.00,891.89
1761989789.120866,2.10,896.07
1761989790.1224105,1.00,898.70
1761989791.1239753,2.10,888.14
1761989792.125602,2.50,887.32
1761989793.12742,0.50,888.65
1761989794.1289537,1.50,886.06
1761989795.1305535,3.60,887.95
1761989796.132243,3.10,893.42
1761989797.1337183,2.60,895.83
1761989798.1348927,4.60,889.39
1761989799.1363676,4.10,892.91
1761989800.1377976,2.10,891.09
1761989801.1394107,3.10,888.83
1761989802.1413157,3.60,891.46
1761989803.1428702,4.20,889.17
1761989804.1452942,4.10,894.56
1761989805.1463792,2.60,899.63
1761989806.1478992,2.60,902.91
1761989807.1494596,2.60,898.54
1761989808.1514544,2.60,902.26
1761989809.152946,3.60,892.99
1761989810.1545346,1.60,897.58
1761989811.1561813,2.50,898.89
1761989812.157825,1.50,901.95
1761989813.1594343,2.60,904.57
1761989814.1610012,1.00,908.07
