timestamp,cpu_percent,mem_used_mb
1761989651.3282812,7.10,885.22
1761989652.3348107,4.20,888.72
1761989653.3355272,5.10,885.10
1761989654.3364723,2.00,884.76
1761989655.338204,2.00,885.32
1761989656.3398933,0.50,885.32
1761989657.3414721,1.00,885.32
1761989658.342997,0.00,885.32
1761989659.3448431,0.50,885.55
1761989660.3464475,0.00,885.55
1761989661.3480432,1.00,885.80
1761989662.3496144,1.00,887.55
1761989663.3506804,0.50,888.42
1761989664.352238,1.50,891.27
1761989665.3539364,2.10,894.77
1761989666.3557696,2.10,898.70
1761989667.3573854,1.50,902.41
1761989668.3589172,3.10,906.56
1761989669.3606339,3.00,910.50
1761989670.3622792,4.60,911.41
1761989671.3638365,2.60,911.85
1761989672.3654952,2.00,906.54
1761989673.3673108,2.00,909.16
1761989674.3694715,2.10,885.46
1761989675.371037,1.50,886.40
1761989676.3726907,1.50,889.46
1761989677.3743172,2.60,886.50
1761989678.3761213,2.60,886.73
1761989679.377755,2.50,886.11
1761989680.3793724,2.60,887.43
