PING 192.168.0.104 (192.168.0.104) 56(84) bytes of data.
64 bytes from 192.168.0.104: icmp_seq=1 ttl=64 time=15.9 ms
64 bytes from 192.168.0.104: icmp_seq=2 ttl=64 time=12.4 ms
64 bytes from 192.168.0.104: icmp_seq=3 ttl=64 time=52.1 ms
64 bytes from 192.168.0.104: icmp_seq=4 ttl=64 time=14.1 ms
64 bytes from 192.168.0.104: icmp_seq=5 ttl=64 time=19.7 ms
64 bytes from 192.168.0.104: icmp_seq=6 ttl=64 time=4.00 ms
64 bytes from 192.168.0.104: icmp_seq=7 ttl=64 time=21.0 ms
64 bytes from 192.168.0.104: icmp_seq=8 ttl=64 time=7.91 ms
64 bytes from 192.168.0.104: icmp_seq=9 ttl=64 time=28.0 ms
64 bytes from 192.168.0.104: icmp_seq=10 ttl=64 time=4.92 ms
64 bytes from 192.168.0.104: icmp_seq=11 ttl=64 time=21.1 ms
64 bytes from 192.168.0.104: icmp_seq=12 ttl=64 time=14.2 ms
64 bytes from 192.168.0.104: icmp_seq=13 ttl=64 time=7.87 ms
64 bytes from 192.168.0.104: icmp_seq=14 ttl=64 time=14.0 ms
64 bytes from 192.168.0.104: icmp_seq=15 ttl=64 time=7.08 ms
64 bytes from 192.168.0.104: icmp_seq=16 ttl=64 time=10.4 ms
64 bytes from 192.168.0.104: icmp_seq=17 ttl=64 time=11.9 ms
64 bytes from 192.168.0.104: icmp_seq=18 ttl=64 time=5.93 ms
64 bytes from 192.168.0.104: icmp_seq=19 ttl=64 time=5.16 ms
64 bytes from 192.168.0.104: icmp_seq=20 ttl=64 time=6.47 ms
64 bytes from 192.168.0.104: icmp_seq=21 ttl=64 time=6.47 ms
64 bytes from 192.168.0.104: icmp_seq=22 ttl=64 time=6.95 ms
64 bytes from 192.168.0.104: icmp_seq=23 ttl=64 time=4.20 ms
64 bytes from 192.168.0.104: icmp_seq=24 ttl=64 time=8.31 ms
64 bytes from 192.168.0.104: icmp_seq=25 ttl=64 time=4.35 ms
64 bytes from 192.168.0.104: icmp_seq=26 ttl=64 time=9.72 ms
64 bytes from 192.168.0.104: icmp_seq=27 ttl=64 time=29.1 ms
64 bytes from 192.168.0.104: icmp_seq=28 ttl=64 time=4.40 ms
64 bytes from 192.168.0.104: icmp_seq=29 ttl=64 time=14.2 ms
64 bytes from 192.168.0.104: icmp_seq=30 ttl=64 time=3.58 ms
64 bytes from 192.168.0.104: icmp_seq=31 ttl=64 time=11.1 ms
64 bytes from 192.168.0.104: icmp_seq=32 ttl=64 time=57.7 ms
64 bytes from 192.168.0.104: icmp_seq=33 ttl=64 time=9.34 ms
64 bytes from 192.168.0.104: icmp_seq=34 ttl=64 time=11.7 ms
64 bytes from 192.168.0.104: icmp_seq=35 ttl=64 time=6.69 ms
64 bytes from 192.168.0.104: icmp_seq=36 ttl=64 time=7.66 ms
64 bytes from 192.168.0.104: icmp_seq=37 ttl=64 time=76.4 ms
64 bytes from 192.168.0.104: icmp_seq=38 ttl=64 time=39.5 ms
64 bytes from 192.168.0.104: icmp_seq=39 ttl=64 time=4.19 ms
64 bytes from 192.168.0.104: icmp_seq=40 ttl=64 time=9.99 ms
64 bytes from 192.168.0.104: icmp_seq=41 ttl=64 time=16.1 ms
64 bytes from 192.168.0.104: icmp_seq=42 ttl=64 time=4.73 ms
64 bytes from 192.168.0.104: icmp_seq=43 ttl=64 time=5.53 ms
64 bytes from 192.168.0.104: icmp_seq=44 ttl=64 time=4.43 ms
64 bytes from 192.168.0.104: icmp_seq=45 ttl=64 time=7.34 ms
64 bytes from 192.168.0.104: icmp_seq=46 ttl=64 time=28.5 ms
64 bytes from 192.168.0.104: icmp_seq=47 ttl=64 time=10.4 ms
64 bytes from 192.168.0.104: icmp_seq=48 ttl=64 time=3.69 ms
64 bytes from 192.168.0.104: icmp_seq=49 ttl=64 time=5.42 ms
64 bytes from 192.168.0.104: icmp_seq=50 ttl=64 time=5.35 ms
64 bytes from 192.168.0.104: icmp_seq=51 ttl=64 time=5.13 ms
64 bytes from 192.168.0.104: icmp_seq=52 ttl=64 time=6.46 ms
64 bytes from 192.168.0.104: icmp_seq=53 ttl=64 time=9.47 ms
64 bytes from 192.168.0.104: icmp_seq=54 ttl=64 time=13.2 ms
64 bytes from 192.168.0.104: icmp_seq=55 ttl=64 time=11.3 ms
64 bytes from 192.168.0.104: icmp_seq=56 ttl=64 time=7.11 ms
64 bytes from 192.168.0.104: icmp_seq=57 ttl=64 time=9.99 ms
64 bytes from 192.168.0.104: icmp_seq=58 ttl=64 time=4.97 ms
64 bytes from 192.168.0.104: icmp_seq=59 ttl=64 time=4.59 ms
64 bytes from 192.168.0.104: icmp_seq=60 ttl=64 time=23.3 ms
64 bytes from 192.168.0.104: icmp_seq=61 ttl=64 time=9.05 ms
64 bytes from 192.168.0.104: icmp_seq=62 ttl=64 time=11.2 ms
64 bytes from 192.168.0.104: icmp_seq=63 ttl=64 time=6.33 ms
64 bytes from 192.168.0.104: icmp_seq=64 ttl=64 time=71.4 ms
64 bytes from 192.168.0.104: icmp_seq=65 ttl=64 time=5.69 ms
64 bytes from 192.168.0.104: icmp_seq=66 ttl=64 time=7.10 ms
64 bytes from 192.168.0.104: icmp_seq=67 ttl=64 time=5.13 ms
64 bytes from 192.168.0.104: icmp_seq=68 ttl=64 time=3.55 ms
64 bytes from 192.168.0.104: icmp_seq=69 ttl=64 time=7.12 ms
64 bytes from 192.168.0.104: icmp_seq=70 ttl=64 time=5.45 ms
64 bytes from 192.168.0.104: icmp_seq=71 ttl=64 time=23.9 ms
64 bytes from 192.168.0.104: icmp_seq=72 ttl=64 time=5.44 ms
64 bytes from 192.168.0.104: icmp_seq=73 ttl=64 time=7.27 ms
64 bytes from 192.168.0.104: icmp_seq=74 ttl=64 time=4.97 ms
64 bytes from 192.168.0.104: icmp_seq=75 ttl=64 time=7.22 ms
64 bytes from 192.168.0.104: icmp_seq=76 ttl=64 time=6.49 ms
64 bytes from 192.168.0.104: icmp_seq=77 ttl=64 time=9.34 ms
64 bytes from 192.168.0.104: icmp_seq=78 ttl=64 time=6.64 ms
64 bytes from 192.168.0.104: icmp_seq=79 ttl=64 time=5.84 ms
64 bytes from 192.168.0.104: icmp_seq=80 ttl=64 time=15.9 ms
64 bytes from 192.168.0.104: icmp_seq=81 ttl=64 time=7.97 ms
64 bytes from 192.168.0.104: icmp_seq=82 ttl=64 time=45.0 ms
