timestamp,cpu_percent,mem_used_mb,mem_percent
1762416690.288415,99.50,2332.49,60.30
1762416691.2897065,100.00,2332.03,60.30
1762416692.2949355,100.00,2334.83,60.40
1762416693.301189,100.00,2337.17,60.40
1762416694.3029022,100.00,2336.58,60.40
1762416695.309476,100.00,2331.80,60.30
1762416696.3105736,100.00,2338.99,60.50
1762416697.3144455,100.00,2332.46,60.30
1762416698.3204534,100.00,2333.75,60.30
1762416699.3211765,100.00,2330.79,60.30
1762416700.3290312,100.00,2335.21,60.40
1762416701.3301842,100.00,2331.95,60.30
1762416702.334146,100.00,2334.97,60.40
1762416703.33794,100.00,2335.59,60.40
1762416704.3412888,100.00,2334.68,60.40
1762416705.3462653,100.00,2335.27,60.40
1762416706.3538165,100.00,2331.79,60.30
1762416707.356295,100.00,2333.61,60.30
1762416708.3634548,100.00,2332.96,60.30
1762416709.3654094,100.00,2336.05,60.40
1762416710.3683326,100.00,2336.36,60.40
1762416711.3713439,100.00,2334.28,60.30
1762416712.3773239,99.50,2337.57,60.40
1762416713.3820016,100.00,2333.59,60.30
1762416714.3863513,100.00,2332.68,60.30
1762416715.3919945,100.00,2334.86,60.40
1762416716.3964942,100.00,2333.32,60.30
1762416717.4032207,100.00,2335.29,60.40
1762416718.4067745,100.00,2334.73,60.40
1762416719.4086993,91.00,2331.77,60.30
