timestamp,cpu_percent,mem_used_mb,mem_percent
1762420739.6967506,7.30,2424.98,62.70
1762420740.698192,4.70,2426.12,62.70
1762420741.700241,6.20,2420.47,62.60
1762420742.7022023,3.10,2420.38,62.60
1762420743.7089946,6.80,2420.11,62.60
1762420744.7103748,4.40,2421.51,62.60
1762420745.7114716,4.20,2420.38,62.60
1762420746.713472,4.60,2420.53,62.60
1762420747.7371638,3.40,2421.16,62.60
1762420748.7388325,2.40,2421.85,62.60
1762420749.837774,1.60,2421.71,62.60
1762420750.8411658,5.60,2423.81,62.70
1762420751.8459177,3.60,2423.51,62.60
1762420752.8474874,4.00,2423.58,62.60
1762420753.8544083,1.70,2424.20,62.70
1762420754.8551652,1.70,2424.24,62.70
1762420755.8566153,1.10,2422.71,62.60
1762420756.858137,0.00,2423.81,62.70
1762420757.8597138,1.70,2423.67,62.70
1762420758.86127,3.40,2423.18,62.60
1762420759.8635337,2.30,2422.23,62.60
1762420760.874445,2.20,2422.99,62.60
1762420761.8788247,4.10,2421.64,62.60
1762420762.8803546,4.10,2423.21,62.60
1762420763.8853714,4.30,2423.64,62.70
1762420764.8874335,6.00,2423.33,62.60
1762420765.8890662,2.30,2423.33,62.60
1762420766.890296,4.10,2423.32,62.60
1762420767.924489,22.30,2425.19,62.70
1762420768.925536,18.00,2425.19,62.70
