timestamp,cpu_percent,mem_used_mb,mem_percent
1762415749.1167188,99.50,2370.05,61.30
1762415750.1228092,100.00,2367.74,61.20
1762415751.1261184,100.00,2367.98,61.20
1762415752.133203,100.00,2342.66,60.60
1762415753.1411035,100.00,2338.59,60.50
1762415754.1483407,100.00,2346.57,60.70
1762415755.1605887,95.60,2346.09,60.60
1762415756.1636965,100.00,2339.38,60.50
1762415757.166701,100.00,2339.91,60.50
1762415758.171446,94.20,2341.66,60.50
1762415759.1783159,100.00,2341.69,60.50
1762415760.179612,100.00,2339.57,60.50
1762415761.182369,100.00,2341.12,60.50
1762415762.187356,100.00,2344.52,60.60
1762415763.1916642,100.00,2340.48,60.50
1762415764.1968963,100.00,2337.07,60.40
1762415765.20083,100.00,2338.95,60.50
1762415766.2024095,100.00,2336.63,60.40
1762415767.2071116,100.00,2334.72,60.40
1762415768.2093472,99.50,2338.30,60.40
1762415769.2160604,100.00,2336.94,60.40
1762415770.218632,100.00,2337.10,60.40
1762415771.2209415,100.00,2335.11,60.40
1762415772.2255332,100.00,2335.07,60.40
1762415773.2279217,100.00,2341.99,60.50
1762415774.232149,100.00,2339.53,60.50
1762415775.2394938,100.00,2338.62,60.50
1762415776.2407277,100.00,2337.77,60.40
1762415777.245099,100.00,2339.99,60.50
1762415778.2525976,92.50,2333.46,60.30
