timestamp,cpu_percent,mem_used_mb,mem_percent
1762415200.8762941,9.40,2300.23,59.50
1762415201.8772895,0.60,2297.46,59.40
1762415202.8788302,1.70,2298.66,59.40
1762415203.8804417,2.20,2299.40,59.40
1762415204.8819551,0.50,2299.57,59.40
1762415205.883396,1.10,2299.10,59.40
1762415206.8852458,2.30,2299.36,59.40
1762415207.886303,2.20,2298.54,59.40
1762415208.8873258,0.60,2297.94,59.40
1762415209.8891344,0.60,2299.13,59.40
1762415210.8907192,0.00,2299.56,59.40
1762415211.8914225,0.50,2298.74,59.40
1762415212.8929105,0.00,2298.96,59.40
1762415213.8943732,0.60,2299.64,59.40
1762415214.8952007,0.60,2299.71,59.40
1762415215.8960097,0.00,2299.48,59.40
1762415216.8972692,0.60,2299.75,59.40
1762415217.8989623,1.10,2299.47,59.40
1762415218.9005747,1.70,2299.51,59.40
1762415219.9012167,0.00,2298.52,59.40
1762415220.9026783,1.10,2300.11,59.50
1762415221.904253,0.00,2298.90,59.40
1762415222.9047456,0.00,2298.87,59.40
1762415223.9063976,0.50,2300.23,59.50
1762415224.9079578,0.50,2298.94,59.40
1762415225.9096797,1.70,2299.02,59.40
1762415226.9111733,1.10,2299.09,59.40
1762415227.9126,0.60,2299.29,59.40
1762415228.9140842,0.50,2299.10,59.40
1762415229.9157102,0.00,2297.94,59.40
