timestamp,cpu_percent,mem_used_mb,mem_percent
1762429910.7720633,99.50,2542.35,65.70
1762429911.776668,100.00,2546.96,65.80
1762429912.7809222,100.00,2541.90,65.70
1762429913.7847219,100.00,2539.87,65.70
1762429914.788485,100.00,2543.24,65.70
1762429915.7894533,100.00,2540.02,65.70
1762429916.7912426,100.00,2540.88,65.70
1762429917.7951655,100.00,2540.45,65.70
1762429918.7975066,100.00,2540.11,65.70
1762429919.79945,100.00,2539.75,65.70
1762429920.8035169,100.00,2539.73,65.70
1762429921.806577,100.00,2541.27,65.70
1762429922.808766,100.00,2539.77,65.70
1762429923.8113334,100.00,2543.03,65.70
1762429924.814649,100.00,2544.34,65.80
1762429925.815632,100.00,2543.02,65.70
1762429926.8205495,100.00,2540.08,65.70
1762429927.8225496,99.50,2543.68,65.80
1762429928.8261094,100.00,2541.37,65.70
1762429929.8274784,100.00,2543.05,65.70
1762429930.829888,100.00,2544.59,65.80
1762429931.831194,100.00,2542.52,65.70
1762429932.836679,100.00,2546.95,65.80
1762429933.8386757,100.00,2542.45,65.70
1762429934.843203,100.00,2542.10,65.70
1762429935.8445356,100.00,2547.35,65.80
1762429936.8484483,100.00,2545.77,65.80
1762429937.849946,100.00,2544.34,65.80
1762429938.856547,99.50,2550.96,65.90
1762429939.8583255,93.50,2545.98,65.80
