PING 10.244.1.29 (10.244.1.29) 56(84) bytes of data.
64 bytes from 10.244.1.29: icmp_seq=1 ttl=62 time=527 ms
64 bytes from 10.244.1.29: icmp_seq=2 ttl=62 time=602 ms
64 bytes from 10.244.1.29: icmp_seq=3 ttl=62 time=203 ms
64 bytes from 10.244.1.29: icmp_seq=4 ttl=62 time=376 ms
64 bytes from 10.244.1.29: icmp_seq=5 ttl=62 time=115 ms
64 bytes from 10.244.1.29: icmp_seq=6 ttl=62 time=740 ms
64 bytes from 10.244.1.29: icmp_seq=7 ttl=62 time=549 ms
64 bytes from 10.244.1.29: icmp_seq=8 ttl=62 time=1699 ms
64 bytes from 10.244.1.29: icmp_seq=9 ttl=62 time=1170 ms
64 bytes from 10.244.1.29: icmp_seq=10 ttl=62 time=824 ms
64 bytes from 10.244.1.29: icmp_seq=11 ttl=62 time=270 ms
64 bytes from 10.244.1.29: icmp_seq=12 ttl=62 time=282 ms
64 bytes from 10.244.1.29: icmp_seq=13 ttl=62 time=9.33 ms
64 bytes from 10.244.1.29: icmp_seq=14 ttl=62 time=31.0 ms
64 bytes from 10.244.1.29: icmp_seq=15 ttl=62 time=6.05 ms
64 bytes from 10.244.1.29: icmp_seq=16 ttl=62 time=22.0 ms
64 bytes from 10.244.1.29: icmp_seq=17 ttl=62 time=8.18 ms
64 bytes from 10.244.1.29: icmp_seq=18 ttl=62 time=401 ms
64 bytes from 10.244.1.29: icmp_seq=19 ttl=62 time=338 ms
64 bytes from 10.244.1.29: icmp_seq=20 ttl=62 time=467 ms
64 bytes from 10.244.1.29: icmp_seq=21 ttl=62 time=66.6 ms
64 bytes from 10.244.1.29: icmp_seq=22 ttl=62 time=87.2 ms
64 bytes from 10.244.1.29: icmp_seq=23 ttl=62 time=16.2 ms
64 bytes from 10.244.1.29: icmp_seq=24 ttl=62 time=29.6 ms
64 bytes from 10.244.1.29: icmp_seq=25 ttl=62 time=123 ms
64 bytes from 10.244.1.29: icmp_seq=26 ttl=62 time=9.73 ms
64 bytes from 10.244.1.29: icmp_seq=27 ttl=62 time=68.6 ms
64 bytes from 10.244.1.29: icmp_seq=29 ttl=62 time=1832 ms
64 bytes from 10.244.1.29: icmp_seq=30 ttl=62 time=2087 ms
64 bytes from 10.244.1.29: icmp_seq=31 ttl=62 time=1335 ms
64 bytes from 10.244.1.29: icmp_seq=32 ttl=62 time=565 ms
64 bytes from 10.244.1.29: icmp_seq=33 ttl=62 time=1706 ms
64 bytes from 10.244.1.29: icmp_seq=34 ttl=62 time=1014 ms
64 bytes from 10.244.1.29: icmp_seq=35 ttl=62 time=394 ms
64 bytes from 10.244.1.29: icmp_seq=37 ttl=62 time=438 ms
64 bytes from 10.244.1.29: icmp_seq=38 ttl=62 time=463 ms
64 bytes from 10.244.1.29: icmp_seq=39 ttl=62 time=677 ms
64 bytes from 10.244.1.29: icmp_seq=40 ttl=62 time=606 ms
64 bytes from 10.244.1.29: icmp_seq=41 ttl=62 time=1570 ms
64 bytes from 10.244.1.29: icmp_seq=42 ttl=62 time=1481 ms
64 bytes from 10.244.1.29: icmp_seq=43 ttl=62 time=870 ms
64 bytes from 10.244.1.29: icmp_seq=44 ttl=62 time=834 ms
64 bytes from 10.244.1.29: icmp_seq=46 ttl=62 time=3699 ms
64 bytes from 10.244.1.29: icmp_seq=47 ttl=62 time=3434 ms
64 bytes from 10.244.1.29: icmp_seq=48 ttl=62 time=2436 ms
64 bytes from 10.244.1.29: icmp_seq=49 ttl=62 time=1415 ms
64 bytes from 10.244.1.29: icmp_seq=50 ttl=62 time=495 ms
64 bytes from 10.244.1.29: icmp_seq=51 ttl=62 time=280 ms
64 bytes from 10.244.1.29: icmp_seq=52 ttl=62 time=684 ms
64 bytes from 10.244.1.29: icmp_seq=53 ttl=62 time=560 ms
64 bytes from 10.244.1.29: icmp_seq=54 ttl=62 time=126 ms
64 bytes from 10.244.1.29: icmp_seq=55 ttl=62 time=170 ms
64 bytes from 10.244.1.29: icmp_seq=56 ttl=62 time=259 ms
64 bytes from 10.244.1.29: icmp_seq=57 ttl=62 time=227 ms
64 bytes from 10.244.1.29: icmp_seq=58 ttl=62 time=344 ms
64 bytes from 10.244.1.29: icmp_seq=59 ttl=62 time=26.9 ms
64 bytes from 10.244.1.29: icmp_seq=60 ttl=62 time=48.9 ms
64 bytes from 10.244.1.29: icmp_seq=61 ttl=62 time=18.1 ms
64 bytes from 10.244.1.29: icmp_seq=62 ttl=62 time=17.9 ms
64 bytes from 10.244.1.29: icmp_seq=63 ttl=62 time=43.1 ms
64 bytes from 10.244.1.29: icmp_seq=64 ttl=62 time=9.66 ms
64 bytes from 10.244.1.29: icmp_seq=65 ttl=62 time=699 ms
64 bytes from 10.244.1.29: icmp_seq=66 ttl=62 time=33.2 ms
64 bytes from 10.244.1.29: icmp_seq=67 ttl=62 time=49.7 ms
64 bytes from 10.244.1.29: icmp_seq=68 ttl=62 time=1147 ms
64 bytes from 10.244.1.29: icmp_seq=70 ttl=62 time=2113 ms
64 bytes from 10.244.1.29: icmp_seq=71 ttl=62 time=1070 ms
64 bytes from 10.244.1.29: icmp_seq=72 ttl=62 time=46.2 ms
64 bytes from 10.244.1.29: icmp_seq=73 ttl=62 time=356 ms
