timestamp,cpu_percent,mem_used_mb
1761998375.806881,15.50,1186.61
1761998376.8079827,13.00,1187.72
1761998377.8098462,10.40,1188.59
1761998378.8115146,10.80,1189.24
1761998379.8128378,12.00,1189.45
1761998380.813728,9.30,1189.45
1761998381.8155134,12.40,1189.45
1761998382.816441,9.60,1189.45
1761998383.8175435,10.40,1189.45
1761998384.81892,11.40,1189.44
1761998385.820998,10.30,1189.44
1761998386.8228722,10.90,1189.44
1761998387.823699,11.90,1189.44
1761998388.8248036,10.30,1189.44
1761998389.8260925,9.30,1189.43
1761998390.828457,13.10,1190.17
1761998391.829702,15.10,1191.10
1761998392.8308253,9.40,1191.09
1761998393.8317282,12.40,1194.78
1761998394.8337283,10.30,1199.15
1761998395.835767,14.10,1203.53
1761998396.8378854,13.70,1208.19
1761998397.8394897,13.10,1212.79
1761998398.841454,10.40,1216.60
1761998399.8429773,10.40,1217.29
1761998400.84457,16.10,1217.25
1761998401.8461463,13.60,1216.43
1761998402.8477106,10.00,1216.75
1761998403.8493,8.40,1216.72
1761998404.8508034,8.80,1216.39
