PING 192.168.10.128 (192.168.10.128) 56(84) bytes of data.
64 bytes from 192.168.10.128: icmp_seq=1 ttl=64 time=0.664 ms
64 bytes from 192.168.10.128: icmp_seq=2 ttl=64 time=0.786 ms
64 bytes from 192.168.10.128: icmp_seq=3 ttl=64 time=0.904 ms
64 bytes from 192.168.10.128: icmp_seq=4 ttl=64 time=0.831 ms
64 bytes from 192.168.10.128: icmp_seq=5 ttl=64 time=0.911 ms
64 bytes from 192.168.10.128: icmp_seq=6 ttl=64 time=0.490 ms
64 bytes from 192.168.10.128: icmp_seq=7 ttl=64 time=0.344 ms
64 bytes from 192.168.10.128: icmp_seq=8 ttl=64 time=0.706 ms
64 bytes from 192.168.10.128: icmp_seq=9 ttl=64 time=0.783 ms
64 bytes from 192.168.10.128: icmp_seq=10 ttl=64 time=0.666 ms
64 bytes from 192.168.10.128: icmp_seq=11 ttl=64 time=0.852 ms
64 bytes from 192.168.10.128: icmp_seq=12 ttl=64 time=0.575 ms
64 bytes from 192.168.10.128: icmp_seq=13 ttl=64 time=0.664 ms
64 bytes from 192.168.10.128: icmp_seq=14 ttl=64 time=0.482 ms
64 bytes from 192.168.10.128: icmp_seq=15 ttl=64 time=0.508 ms
64 bytes from 192.168.10.128: icmp_seq=16 ttl=64 time=0.641 ms
64 bytes from 192.168.10.128: icmp_seq=17 ttl=64 time=0.542 ms
64 bytes from 192.168.10.128: icmp_seq=18 ttl=64 time=0.352 ms
64 bytes from 192.168.10.128: icmp_seq=19 ttl=64 time=0.591 ms
64 bytes from 192.168.10.128: icmp_seq=20 ttl=64 time=0.510 ms
64 bytes from 192.168.10.128: icmp_seq=21 ttl=64 time=0.872 ms
64 bytes from 192.168.10.128: icmp_seq=22 ttl=64 time=0.580 ms
64 bytes from 192.168.10.128: icmp_seq=23 ttl=64 time=0.825 ms
64 bytes from 192.168.10.128: icmp_seq=24 ttl=64 time=0.698 ms
64 bytes from 192.168.10.128: icmp_seq=25 ttl=64 time=0.927 ms
64 bytes from 192.168.10.128: icmp_seq=26 ttl=64 time=0.861 ms
64 bytes from 192.168.10.128: icmp_seq=27 ttl=64 time=0.741 ms
64 bytes from 192.168.10.128: icmp_seq=28 ttl=64 time=0.703 ms
64 bytes from 192.168.10.128: icmp_seq=29 ttl=64 time=0.576 ms
64 bytes from 192.168.10.128: icmp_seq=30 ttl=64 time=0.717 ms
64 bytes from 192.168.10.128: icmp_seq=31 ttl=64 time=0.683 ms
64 bytes from 192.168.10.128: icmp_seq=32 ttl=64 time=0.494 ms
64 bytes from 192.168.10.128: icmp_seq=33 ttl=64 time=0.582 ms
64 bytes from 192.168.10.128: icmp_seq=34 ttl=64 time=0.566 ms
64 bytes from 192.168.10.128: icmp_seq=35 ttl=64 time=0.662 ms
64 bytes from 192.168.10.128: icmp_seq=36 ttl=64 time=0.780 ms
64 bytes from 192.168.10.128: icmp_seq=37 ttl=64 time=12.0 ms
64 bytes from 192.168.10.128: icmp_seq=38 ttl=64 time=0.566 ms
64 bytes from 192.168.10.128: icmp_seq=39 ttl=64 time=0.741 ms
64 bytes from 192.168.10.128: icmp_seq=40 ttl=64 time=0.656 ms
64 bytes from 192.168.10.128: icmp_seq=41 ttl=64 time=0.573 ms
64 bytes from 192.168.10.128: icmp_seq=42 ttl=64 time=0.461 ms
64 bytes from 192.168.10.128: icmp_seq=43 ttl=64 time=0.638 ms
64 bytes from 192.168.10.128: icmp_seq=44 ttl=64 time=0.704 ms
64 bytes from 192.168.10.128: icmp_seq=45 ttl=64 time=0.645 ms
64 bytes from 192.168.10.128: icmp_seq=46 ttl=64 time=0.732 ms
64 bytes from 192.168.10.128: icmp_seq=47 ttl=64 time=0.905 ms
64 bytes from 192.168.10.128: icmp_seq=48 ttl=64 time=0.565 ms
64 bytes from 192.168.10.128: icmp_seq=49 ttl=64 time=0.613 ms
64 bytes from 192.168.10.128: icmp_seq=50 ttl=64 time=0.600 ms
64 bytes from 192.168.10.128: icmp_seq=51 ttl=64 time=0.683 ms
64 bytes from 192.168.10.128: icmp_seq=52 ttl=64 time=0.754 ms
64 bytes from 192.168.10.128: icmp_seq=53 ttl=64 time=0.794 ms
64 bytes from 192.168.10.128: icmp_seq=54 ttl=64 time=1.04 ms
64 bytes from 192.168.10.128: icmp_seq=55 ttl=64 time=0.611 ms
64 bytes from 192.168.10.128: icmp_seq=56 ttl=64 time=0.513 ms
64 bytes from 192.168.10.128: icmp_seq=57 ttl=64 time=0.738 ms
64 bytes from 192.168.10.128: icmp_seq=58 ttl=64 time=0.707 ms
64 bytes from 192.168.10.128: icmp_seq=59 ttl=64 time=0.607 ms
64 bytes from 192.168.10.128: icmp_seq=60 ttl=64 time=0.831 ms
64 bytes from 192.168.10.128: icmp_seq=61 ttl=64 time=0.681 ms
64 bytes from 192.168.10.128: icmp_seq=62 ttl=64 time=0.746 ms
64 bytes from 192.168.10.128: icmp_seq=63 ttl=64 time=0.808 ms
64 bytes from 192.168.10.128: icmp_seq=64 ttl=64 time=0.535 ms
