timestamp,cpu_percent,mem_used_mb
1761991135.126355,12.10,1296.91
1761991136.127959,5.60,1297.74
1761991137.129681,0.50,1298.61
1761991138.1312852,1.00,1299.93
1761991139.1329002,1.00,1302.54
1761991140.1344535,1.00,1304.07
1761991141.1360104,1.00,1305.82
1761991142.1377368,1.00,1307.36
1761991143.1393654,1.00,1308.67
1761991144.1409318,1.00,1297.64
1761991145.1425207,2.50,1298.73
1761991146.1441653,0.50,1300.05
1761991147.1457896,0.00,1301.36
1761991148.1474583,1.50,1302.45
1761991149.1490204,1.50,1303.54
1761991150.150655,1.00,1304.63
1761991151.1524823,0.50,1305.30
1761991152.1541772,1.00,1306.38
1761991153.1560123,1.00,1307.26
1761991154.1578128,1.00,1308.13
1761991155.1594574,0.50,1309.66
1761991156.161142,0.50,1310.32
1761991157.1628637,2.00,1311.84
1761991158.1647058,1.50,1285.43
1761991159.1663496,0.50,1286.74
1761991160.1680458,1.00,1287.62
1761991161.169789,0.50,1288.49
1761991162.171415,0.50,1288.71
1761991163.1733067,1.00,1289.59
1761991164.1749394,1.50,1290.46
