timestamp,cpu_percent,mem_used_mb
1762685331.619386,83.10,2118.04
1762685332.6213632,87.70,2120.16
1762685333.6245797,77.50,2122.55
1762685334.6274462,89.80,2118.48
1762685335.629525,80.90,2114.84
1762685336.6305106,88.30,2114.60
1762685337.6337783,91.80,2116.01
1762685338.6365232,88.50,2115.16
1762685339.6374419,91.40,2114.59
1762685340.6396894,88.80,2116.38
1762685341.6418047,90.70,2115.54
1762685342.648365,89.00,2118.97
1762685343.6494446,85.70,2115.53
1762685344.6534328,89.10,2115.51
1762685345.6573133,91.40,2116.34
1762685346.661588,88.20,2114.05
1762685347.6640558,68.10,2123.73
1762685348.6662583,45.40,2134.43
1762685349.6774843,79.20,2114.02
1762685350.6804578,89.40,2113.80
1762685351.68263,92.50,2114.10
1762685352.6879954,91.80,2113.75
1762685353.6934855,85.80,2114.19
1762685354.694497,91.20,2115.95
1762685355.6954613,89.50,2114.42
1762685356.6985579,91.70,2113.96
1762685357.699634,91.80,2114.25
1762685358.70056,92.50,2115.18
1762685359.702621,89.10,2123.82
1762685360.7066636,91.90,2114.14
