timestamp,cpu_percent,mem_used_mb
1761991271.197988,9.60,1285.40
1761991272.199525,3.10,1288.25
1761991273.2016702,0.00,1289.99
1761991274.2024248,1.50,1290.64
1761991275.2040222,0.50,1292.39
1761991276.2057433,0.50,1293.48
1761991277.2074184,1.00,1294.14
1761991278.2090306,0.50,1295.02
1761991279.210786,0.50,1295.02
1761991280.2124205,1.00,1295.01
1761991281.2139604,1.00,1295.66
1761991282.214607,1.00,1295.88
1761991283.216555,0.50,1296.98
1761991284.2178347,1.00,1297.22
1761991285.2197227,0.50,1297.21
1761991286.2214472,1.00,1297.21
1761991287.2230196,0.50,1297.43
1761991288.2247105,0.00,1297.43
1761991289.2263582,1.50,1297.65
1761991290.227946,1.00,1297.62
1761991291.2295778,0.50,1298.05
1761991292.2312202,1.00,1298.71
1761991293.2328138,1.00,1299.36
1761991294.2344398,1.00,1299.58
1761991295.236185,0.50,1300.02
1761991296.2378416,1.00,1300.24
1761991297.2396262,1.00,1300.89
1761991298.2413032,0.50,1301.11
1761991299.2432044,4.60,1301.99
1761991300.2448251,1.00,1302.20
