PING 192.168.10.128 (192.168.10.128) 56(84) bytes of data.
64 bytes from 192.168.10.128: icmp_seq=1 ttl=64 time=0.514 ms
64 bytes from 192.168.10.128: icmp_seq=2 ttl=64 time=0.570 ms
64 bytes from 192.168.10.128: icmp_seq=3 ttl=64 time=0.390 ms
64 bytes from 192.168.10.128: icmp_seq=4 ttl=64 time=0.867 ms
64 bytes from 192.168.10.128: icmp_seq=5 ttl=64 time=0.501 ms
64 bytes from 192.168.10.128: icmp_seq=6 ttl=64 time=0.543 ms
64 bytes from 192.168.10.128: icmp_seq=7 ttl=64 time=0.607 ms
64 bytes from 192.168.10.128: icmp_seq=8 ttl=64 time=0.684 ms
64 bytes from 192.168.10.128: icmp_seq=9 ttl=64 time=0.718 ms
64 bytes from 192.168.10.128: icmp_seq=10 ttl=64 time=0.628 ms
64 bytes from 192.168.10.128: icmp_seq=11 ttl=64 time=0.620 ms
64 bytes from 192.168.10.128: icmp_seq=12 ttl=64 time=0.817 ms
64 bytes from 192.168.10.128: icmp_seq=13 ttl=64 time=0.544 ms
64 bytes from 192.168.10.128: icmp_seq=14 ttl=64 time=0.733 ms
64 bytes from 192.168.10.128: icmp_seq=15 ttl=64 time=0.858 ms
64 bytes from 192.168.10.128: icmp_seq=16 ttl=64 time=0.546 ms
64 bytes from 192.168.10.128: icmp_seq=17 ttl=64 time=0.540 ms
64 bytes from 192.168.10.128: icmp_seq=18 ttl=64 time=0.458 ms
64 bytes from 192.168.10.128: icmp_seq=19 ttl=64 time=0.600 ms
64 bytes from 192.168.10.128: icmp_seq=20 ttl=64 time=0.578 ms
64 bytes from 192.168.10.128: icmp_seq=21 ttl=64 time=0.575 ms
64 bytes from 192.168.10.128: icmp_seq=22 ttl=64 time=0.433 ms
64 bytes from 192.168.10.128: icmp_seq=23 ttl=64 time=0.800 ms
64 bytes from 192.168.10.128: icmp_seq=24 ttl=64 time=0.688 ms
64 bytes from 192.168.10.128: icmp_seq=25 ttl=64 time=0.643 ms
64 bytes from 192.168.10.128: icmp_seq=26 ttl=64 time=0.555 ms
64 bytes from 192.168.10.128: icmp_seq=27 ttl=64 time=0.773 ms
64 bytes from 192.168.10.128: icmp_seq=28 ttl=64 time=0.669 ms
64 bytes from 192.168.10.128: icmp_seq=29 ttl=64 time=0.643 ms
64 bytes from 192.168.10.128: icmp_seq=30 ttl=64 time=0.541 ms
64 bytes from 192.168.10.128: icmp_seq=31 ttl=64 time=0.820 ms
64 bytes from 192.168.10.128: icmp_seq=32 ttl=64 time=0.745 ms
64 bytes from 192.168.10.128: icmp_seq=33 ttl=64 time=0.813 ms
64 bytes from 192.168.10.128: icmp_seq=34 ttl=64 time=0.664 ms
64 bytes from 192.168.10.128: icmp_seq=35 ttl=64 time=0.391 ms
64 bytes from 192.168.10.128: icmp_seq=36 ttl=64 time=0.628 ms
64 bytes from 192.168.10.128: icmp_seq=37 ttl=64 time=0.673 ms
64 bytes from 192.168.10.128: icmp_seq=38 ttl=64 time=0.841 ms
64 bytes from 192.168.10.128: icmp_seq=39 ttl=64 time=0.505 ms
64 bytes from 192.168.10.128: icmp_seq=40 ttl=64 time=0.683 ms
64 bytes from 192.168.10.128: icmp_seq=41 ttl=64 time=0.771 ms
64 bytes from 192.168.10.128: icmp_seq=42 ttl=64 time=0.740 ms
64 bytes from 192.168.10.128: icmp_seq=43 ttl=64 time=0.627 ms
64 bytes from 192.168.10.128: icmp_seq=44 ttl=64 time=0.785 ms
64 bytes from 192.168.10.128: icmp_seq=45 ttl=64 time=0.927 ms
64 bytes from 192.168.10.128: icmp_seq=46 ttl=64 time=0.617 ms
64 bytes from 192.168.10.128: icmp_seq=47 ttl=64 time=0.636 ms
64 bytes from 192.168.10.128: icmp_seq=48 ttl=64 time=0.601 ms
64 bytes from 192.168.10.128: icmp_seq=49 ttl=64 time=0.570 ms
64 bytes from 192.168.10.128: icmp_seq=50 ttl=64 time=0.726 ms
64 bytes from 192.168.10.128: icmp_seq=51 ttl=64 time=0.691 ms
64 bytes from 192.168.10.128: icmp_seq=52 ttl=64 time=0.604 ms
64 bytes from 192.168.10.128: icmp_seq=53 ttl=64 time=0.816 ms
64 bytes from 192.168.10.128: icmp_seq=54 ttl=64 time=0.565 ms
64 bytes from 192.168.10.128: icmp_seq=55 ttl=64 time=0.575 ms
64 bytes from 192.168.10.128: icmp_seq=56 ttl=64 time=0.603 ms
64 bytes from 192.168.10.128: icmp_seq=57 ttl=64 time=0.708 ms
64 bytes from 192.168.10.128: icmp_seq=58 ttl=64 time=0.725 ms
64 bytes from 192.168.10.128: icmp_seq=59 ttl=64 time=0.901 ms
64 bytes from 192.168.10.128: icmp_seq=60 ttl=64 time=0.665 ms
64 bytes from 192.168.10.128: icmp_seq=61 ttl=64 time=0.831 ms
64 bytes from 192.168.10.128: icmp_seq=62 ttl=64 time=0.618 ms
64 bytes from 192.168.10.128: icmp_seq=63 ttl=64 time=0.633 ms
64 bytes from 192.168.10.128: icmp_seq=64 ttl=64 time=1.18 ms
64 bytes from 192.168.10.128: icmp_seq=65 ttl=64 time=0.459 ms
64 bytes from 192.168.10.128: icmp_seq=66 ttl=64 time=0.717 ms
64 bytes from 192.168.10.128: icmp_seq=67 ttl=64 time=0.756 ms
64 bytes from 192.168.10.128: icmp_seq=68 ttl=64 time=0.634 ms
64 bytes from 192.168.10.128: icmp_seq=69 ttl=64 time=0.808 ms
64 bytes from 192.168.10.128: icmp_seq=70 ttl=64 time=0.894 ms
64 bytes from 192.168.10.128: icmp_seq=71 ttl=64 time=0.640 ms
64 bytes from 192.168.10.128: icmp_seq=72 ttl=64 time=0.708 ms
64 bytes from 192.168.10.128: icmp_seq=73 ttl=64 time=0.660 ms
64 bytes from 192.168.10.128: icmp_seq=74 ttl=64 time=0.496 ms
64 bytes from 192.168.10.128: icmp_seq=75 ttl=64 time=0.652 ms
64 bytes from 192.168.10.128: icmp_seq=76 ttl=64 time=1.02 ms
64 bytes from 192.168.10.128: icmp_seq=77 ttl=64 time=0.764 ms
64 bytes from 192.168.10.128: icmp_seq=78 ttl=64 time=0.622 ms
64 bytes from 192.168.10.128: icmp_seq=79 ttl=64 time=1.20 ms
64 bytes from 192.168.10.128: icmp_seq=80 ttl=64 time=0.562 ms
64 bytes from 192.168.10.128: icmp_seq=81 ttl=64 time=0.631 ms
64 bytes from 192.168.10.128: icmp_seq=82 ttl=64 time=0.577 ms
