timestamp,cpu_percent,mem_used_mb
1762102923.2392063,3.50,1418.42
1762102924.2403054,0.60,1424.14
1762102925.2414567,2.30,1429.82
1762102926.242724,0.60,1425.78
1762102927.24358,0.60,1422.60
1762102928.2442195,1.20,1427.00
1762102929.2453084,1.70,1417.71
1762102930.2461486,2.90,1421.21
1762102931.247267,1.70,1426.02
1762102932.2492187,1.20,1430.83
1762102933.250699,2.90,1418.03
1762102934.2513492,0.00,1422.17
1762102935.2525787,1.70,1426.55
1762102936.253736,0.60,1431.14
1762102937.2552261,0.60,1427.59
1762102938.2561572,0.00,1431.80
1762102939.2574434,1.20,1418.62
1762102940.2586038,1.20,1422.52
1762102941.2594604,2.30,1426.88
1762102942.2602904,1.80,1431.73
1762102943.2616093,1.70,1428.95
1762102944.2625277,1.20,1433.22
1762102945.2634041,1.70,1429.91
1762102946.2645059,7.50,1434.16
1762102947.2656274,1.20,1430.27
1762102948.2665682,1.20,1417.70
1762102949.267513,0.00,1421.61
1762102950.2686281,0.60,1425.97
1762102951.2696888,0.60,1430.78
1762102952.2708669,1.20,1420.05
