timestamp,cpu_percent,mem_used_mb,mem_percent
1762427905.068759,99.50,2488.80,64.30
1762427906.0774167,100.00,2487.32,64.30
1762427907.0802066,100.00,2498.49,64.60
1762427908.0834394,100.00,2486.79,64.30
1762427909.0846167,100.00,2493.74,64.50
1762427910.0927198,100.00,2497.17,64.60
1762427911.0948262,100.00,2487.80,64.30
1762427912.098018,100.00,2486.98,64.30
1762427913.1034765,100.00,2487.05,64.30
1762427914.1077847,100.00,2488.92,64.30
1762427915.1093037,100.00,2490.61,64.40
1762427916.1108773,100.00,2487.56,64.30
1762427917.1172087,100.00,2487.39,64.30
1762427918.1204035,100.00,2490.36,64.40
1762427919.1226218,100.00,2487.62,64.30
1762427920.1252894,100.00,2486.84,64.30
1762427921.1271803,100.00,2490.34,64.40
1762427922.1293015,100.00,2488.14,64.30
1762427923.1337116,100.00,2487.01,64.30
1762427924.1384494,99.50,2492.95,64.40
1762427925.1404738,100.00,2491.60,64.40
1762427926.143998,99.00,2487.19,64.30
1762427927.1461308,100.00,2488.80,64.30
1762427928.150449,100.00,2488.43,64.30
1762427929.1555233,100.00,2486.82,64.30
1762427930.1575863,100.00,2488.90,64.30
1762427931.1605327,100.00,2492.47,64.40
1762427932.1653693,100.00,2491.30,64.40
1762427933.167666,100.00,2493.66,64.50
1762427934.1697352,92.00,2487.48,64.30
