timestamp,cpu_percent,mem_used_mb
1762686525.4098341,10.60,2221.91
1762686526.411237,8.30,2222.43
1762686527.4130564,4.60,2223.06
1762686528.418088,6.30,2223.42
1762686529.422635,9.20,2222.72
1762686530.4238565,9.20,2224.03
1762686531.4260893,41.70,2224.00
1762686532.4953318,7.90,2224.91
1762686533.5141804,7.10,2224.22
1762686534.5156345,11.00,2224.46
1762686535.51826,6.60,2224.34
1762686537.3480613,0.30,2224.34
1762686540.6956096,6.40,2225.27
1762686541.706829,7.40,2224.62
1762686542.7247572,6.40,2225.58
1762686543.7268457,8.30,2225.75
1762686544.7277632,6.20,2224.54
1762686545.7374463,7.10,2223.62
1762686546.743988,10.40,2223.42
1762686547.7463152,7.30,2224.75
1762686548.7490304,4.10,2224.13
1762686549.7511165,6.20,2224.43
1762686550.7548711,7.90,2224.16
1762686551.7583704,11.40,2224.29
1762686552.7597568,8.90,2224.77
1762686553.7621765,6.60,2224.16
1762686554.7645118,11.20,2220.43
