timestamp,cpu_percent,mem_used_mb,mem_percent
1762431756.5252206,100.00,2581.10,66.70
1762431757.5263042,100.00,2575.99,66.60
1762431758.5272741,100.00,2575.68,66.60
1762431759.528282,100.00,2577.42,66.60
1762431760.529406,100.00,2579.51,66.70
1762431761.5301886,100.00,2577.71,66.60
1762431762.5323162,100.00,2583.29,66.80
1762431763.5335991,99.50,2582.61,66.80
1762431764.5343246,100.00,2577.71,66.60
1762431765.535429,100.00,2582.13,66.70
1762431766.5370896,100.00,2578.67,66.70
1762431767.539367,99.40,2580.62,66.70
1762431768.540376,100.00,2576.65,66.60
1762431769.5417347,100.00,2580.52,66.70
1762431770.5441825,100.00,2582.41,66.80
1762431771.5491989,100.00,2577.60,66.60
1762431772.5510542,100.00,2579.87,66.70
1762431773.5540042,100.00,2581.07,66.70
1762431774.5552819,100.00,2578.61,66.70
1762431775.557149,100.00,2581.89,66.70
1762431776.5603452,100.00,2576.12,66.60
1762431777.5619028,100.00,2583.82,66.80
1762431778.5639267,100.00,2582.92,66.80
1762431779.5663455,100.00,2576.40,66.60
1762431780.5678864,100.00,2580.30,66.70
1762431781.5712054,100.00,2580.19,66.70
1762431782.5721648,100.00,2576.90,66.60
1762431783.5738184,100.00,2579.17,66.70
1762431784.5791662,100.00,2576.15,66.60
1762431785.581211,96.50,2575.70,66.60
