PING 10.244.1.25 (10.244.1.25) 56(84) bytes of data.
64 bytes from 10.244.1.25: icmp_seq=1 ttl=62 time=272 ms
64 bytes from 10.244.1.25: icmp_seq=2 ttl=62 time=914 ms
64 bytes from 10.244.1.25: icmp_seq=3 ttl=62 time=121 ms
64 bytes from 10.244.1.25: icmp_seq=4 ttl=62 time=85.1 ms
64 bytes from 10.244.1.25: icmp_seq=5 ttl=62 time=31.7 ms
64 bytes from 10.244.1.25: icmp_seq=6 ttl=62 time=40.1 ms
64 bytes from 10.244.1.25: icmp_seq=7 ttl=62 time=46.6 ms
64 bytes from 10.244.1.25: icmp_seq=8 ttl=62 time=33.4 ms
64 bytes from 10.244.1.25: icmp_seq=9 ttl=62 time=32.1 ms
64 bytes from 10.244.1.25: icmp_seq=10 ttl=62 time=89.5 ms
64 bytes from 10.244.1.25: icmp_seq=11 ttl=62 time=47.4 ms
64 bytes from 10.244.1.25: icmp_seq=12 ttl=62 time=45.8 ms
64 bytes from 10.244.1.25: icmp_seq=13 ttl=62 time=38.5 ms
64 bytes from 10.244.1.25: icmp_seq=14 ttl=62 time=32.4 ms
64 bytes from 10.244.1.25: icmp_seq=15 ttl=62 time=33.0 ms
64 bytes from 10.244.1.25: icmp_seq=16 ttl=62 time=35.2 ms
64 bytes from 10.244.1.25: icmp_seq=17 ttl=62 time=80.3 ms
64 bytes from 10.244.1.25: icmp_seq=18 ttl=62 time=74.7 ms
64 bytes from 10.244.1.25: icmp_seq=19 ttl=62 time=46.9 ms
64 bytes from 10.244.1.25: icmp_seq=20 ttl=62 time=481 ms
64 bytes from 10.244.1.25: icmp_seq=21 ttl=62 time=115 ms
64 bytes from 10.244.1.25: icmp_seq=22 ttl=62 time=172 ms
64 bytes from 10.244.1.25: icmp_seq=23 ttl=62 time=201 ms
64 bytes from 10.244.1.25: icmp_seq=24 ttl=62 time=215 ms
64 bytes from 10.244.1.25: icmp_seq=25 ttl=62 time=69.7 ms
64 bytes from 10.244.1.25: icmp_seq=26 ttl=62 time=102 ms
64 bytes from 10.244.1.25: icmp_seq=27 ttl=62 time=188 ms
64 bytes from 10.244.1.25: icmp_seq=28 ttl=62 time=110 ms
64 bytes from 10.244.1.25: icmp_seq=29 ttl=62 time=142 ms
64 bytes from 10.244.1.25: icmp_seq=30 ttl=62 time=132 ms
64 bytes from 10.244.1.25: icmp_seq=31 ttl=62 time=154 ms
64 bytes from 10.244.1.25: icmp_seq=32 ttl=62 time=119 ms
64 bytes from 10.244.1.25: icmp_seq=33 ttl=62 time=233 ms
64 bytes from 10.244.1.25: icmp_seq=34 ttl=62 time=357 ms
64 bytes from 10.244.1.25: icmp_seq=35 ttl=62 time=132 ms
64 bytes from 10.244.1.25: icmp_seq=36 ttl=62 time=122 ms
64 bytes from 10.244.1.25: icmp_seq=37 ttl=62 time=1075 ms
64 bytes from 10.244.1.25: icmp_seq=38 ttl=62 time=756 ms
64 bytes from 10.244.1.25: icmp_seq=39 ttl=62 time=181 ms
64 bytes from 10.244.1.25: icmp_seq=40 ttl=62 time=108 ms
64 bytes from 10.244.1.25: icmp_seq=41 ttl=62 time=132 ms
64 bytes from 10.244.1.25: icmp_seq=42 ttl=62 time=60.6 ms
