timestamp,cpu_percent,mem_used_mb
1762699422.4810877,5.20,1522.55
1762699423.4845195,0.00,1522.55
1762699424.5140328,1.00,1522.54
1762699425.5151443,1.50,1522.54
1762699426.518494,1.00,1522.54
1762699427.52124,1.00,1522.54
1762699428.5234237,1.00,1522.54
1762699429.5281863,3.10,1522.53
1762699430.529279,4.60,1522.53
1762699431.5382426,18.20,1522.53
1762699432.5794985,2.00,1522.53
1762699433.584326,1.00,1522.53
1762699434.5884616,2.00,1522.53
1762699435.5914876,1.50,1522.52
1762699436.5934372,0.50,1522.52
1762699437.5969973,1.00,1522.52
1762699438.5990994,1.50,1522.52
1762699439.6020164,16.50,1522.52
1762699440.6039817,4.60,1522.51
1762699441.6052353,0.50,1522.51
1762699442.6071417,1.00,1522.51
1762699443.6176267,1.00,1522.51
1762699444.6214173,0.50,1522.51
1762699445.623891,1.00,1522.51
1762699446.6263707,0.00,1522.50
1762699447.6282575,2.00,1522.50
1762699448.6389458,1.00,1522.50
1762699449.6416235,3.10,1522.50
1762699450.6777318,3.50,1522.50
1762699451.6822436,3.70,1522.50
