timestamp,cpu_percent,mem_used_mb
1762687954.8164852,3.00,2237.80
1762687955.8195677,10.60,2237.80
1762687956.8215947,2.00,2237.80
1762687957.8237495,5.60,2230.00
1762687958.8262112,1.00,2229.91
1762687959.828414,1.50,2229.91
1762687960.8303664,1.00,2229.91
1762687961.8322573,1.50,2229.91
1762687962.8342502,2.00,2229.91
1762687963.8364627,2.00,2229.91
1762687964.8385227,2.50,2229.90
1762687965.840512,1.00,2229.90
1762687966.8432732,0.50,2229.90
1762687967.8451972,1.50,2229.90
1762687968.8471618,2.00,2230.39
1762687969.849122,2.00,2230.39
1762687970.851093,1.00,2230.38
1762687971.8555095,1.50,2230.38
1762687972.85772,3.00,2230.38
1762687973.8605404,3.60,2230.38
1762687974.8628075,3.00,2230.38
1762687975.8646986,2.00,2230.38
1762687976.8767455,2.00,2230.37
1762687977.880366,2.00,2230.37
1762687978.8822632,0.50,2230.37
1762687979.8863223,1.00,2230.37
1762687980.8895838,15.60,2230.37
1762687981.8985686,1.00,2230.37
1762687982.9006503,10.60,2231.13
1762687983.9031348,1.00,2231.13
1762687984.905739,3.60,2231.13
1762687985.9078135,1.50,2231.13
1762687986.913032,57.70,2248.97
1762687987.9160984,21.60,2252.72
1762687988.9182076,5.30,2240.23
1762687989.9204628,6.70,2240.52
1762687990.923462,11.40,2240.05
1762687991.9257526,9.50,2238.22
1762687992.928365,14.50,2238.51
1762687993.9332302,47.50,2239.86
1762687994.9366581,19.60,2239.71
1762687995.9402995,48.90,2239.58
1762687996.9422553,57.40,2243.47
1762687997.9466543,75.50,2246.43
1762687998.9485755,88.40,2254.36
1762687999.9495232,84.10,2251.85
1762688000.9531775,78.10,2251.91
1762688001.954501,70.30,2268.40
1762688002.9564416,77.50,2262.51
1762688003.9594686,34.70,2266.26
1762688004.9624372,45.70,2265.40
1762688005.9644663,37.20,2259.73
1762688006.9676716,32.10,2260.78
1762688007.9717302,58.60,2262.52
1762688008.9740152,88.00,2267.25
1762688009.9778495,92.20,2271.17
1762688010.979979,80.20,2270.04
1762688011.9815037,43.90,2272.71
1762688012.983516,94.20,2301.00
1762688013.9905784,29.40,2284.44
1762688014.9928708,85.20,2288.68
1762688015.994842,52.10,2261.28
1762688016.9967227,20.70,2265.16
1762688017.9987342,27.70,2247.75
1762688019.000536,38.30,2252.85
1762688020.0013251,45.80,2253.50
1762688021.0033271,79.10,2256.79
1762688022.0051033,55.80,2250.86
1762688023.0078034,41.80,2252.51
1762688024.009819,65.80,2249.38
1762688025.011879,16.20,2249.38
1762688026.0208793,15.80,2249.62
1762688027.0234716,40.40,2259.42
1762688028.026116,75.70,2259.41
1762688029.0289934,59.70,2259.41
1762688030.030381,71.40,2260.69
1762688031.033688,86.70,2262.28
1762688032.0373,57.50,2262.89
1762688033.0417235,55.00,2263.85
1762688034.0436585,66.90,2263.84
1762688035.0455706,70.20,2264.21
1762688036.0521502,87.70,2286.54
1762688037.0572748,15.90,2286.71
1762688038.0610306,32.60,2286.78
1762688039.0631375,38.30,2287.27
1762688040.0702026,17.00,2287.19
1762688041.0723252,14.30,2287.47
1762688042.074044,25.60,2287.64
1762688043.0758352,18.40,2287.64
1762688044.0812323,3.00,2287.64
1762688045.0832005,12.80,2287.80
1762688046.0855935,9.70,2287.80
1762688047.087507,10.80,2287.78
1762688048.088835,27.50,2287.99
1762688049.0931852,41.10,2288.58
1762688050.0962474,76.80,2286.78
1762688051.099277,73.30,2286.39
1762688052.1143258,38.10,2286.62
1762688053.118129,53.60,2270.62
1762688054.1202352,75.70,2255.95
1762688055.1223557,73.50,2260.69
1762688056.1244514,49.20,2262.36
1762688057.126321,83.10,2262.79
1762688058.1279562,56.30,2269.27
1762688059.1296606,97.80,2321.07
1762688060.1356041,80.40,2307.17
1762688061.1387565,90.20,2311.20
1762688062.1414316,75.70,2311.20
1762688063.145349,98.90,2324.45
1762688064.1476796,32.00,2324.53
1762688065.1511276,56.00,2324.78
1762688066.152341,83.20,2326.61
1762688067.153735,43.40,2330.42
1762688068.1560411,25.60,2320.75
1762688069.1583223,11.70,2321.01
1762688070.160471,31.60,2320.62
1762688071.1687331,82.20,2317.54
1762688072.1706574,59.60,2317.12
1762688073.17252,74.30,2317.31
1762688074.1744654,85.80,2314.29
1762688075.1754215,74.10,2316.48
1762688076.18163,54.40,2316.60
1762688077.1834815,89.50,2302.89
1762688078.1872447,86.20,2302.55
1762688079.1885023,100.00,2305.24
1762688080.1931686,94.00,2311.03
1762688081.1956866,66.00,2311.19
1762688082.1975708,50.80,2311.21
1762688083.1997273,26.40,2311.20
1762688084.20175,34.60,2310.12
1762688085.204243,67.40,2306.97
1762688086.2054594,91.20,2291.25
1762688087.2066493,99.40,2325.65
1762688088.2074857,84.70,2292.04
1762688089.2096448,65.00,2292.23
1762688090.2127504,36.10,2288.30
1762688091.2157896,61.50,2280.89
1762688092.2194273,43.00,2278.00
1762688093.2214477,38.00,2278.16
1762688094.223202,93.30,2274.75
1762688095.22456,65.70,2279.73
1762688096.2265918,50.30,2266.74
1762688097.2324262,26.10,2267.44
1762688098.2344084,15.90,2268.30
1762688099.2357142,20.90,2268.88
1762688100.2399755,35.60,2266.46
1762688101.2415628,37.20,2266.69
1762688102.2436762,76.80,2270.73
1762688103.2462747,29.90,2270.96
1762688104.2496247,25.90,2270.96
1762688105.2523549,14.90,2270.96
1762688106.25422,14.70,2270.88
1762688107.256225,11.80,2271.05
1762688108.2582176,10.60,2271.45
1762688109.2603693,11.10,2270.83
1762688110.2653005,18.70,2271.62
1762688111.2664967,79.70,2260.37
1762688112.2684298,23.00,2260.32
1762688113.270123,23.60,2262.30
1762688114.272467,1.00,2262.30
1762688115.439594,1.40,2262.30
1762688116.4478676,2.00,2262.30
1762688117.4497545,1.50,2262.55
1762688118.4518478,2.50,2262.54
1762688119.5862484,0.90,2262.54
1762688120.6769576,3.00,2263.27
1762688121.6951408,15.10,2266.23
1762688122.6979907,5.20,2266.72
1762688123.6998024,6.50,2271.36
1762688124.70238,10.60,2264.05
1762688125.7050831,18.50,2264.45
1762688126.707992,14.80,2264.25
1762688127.71622,18.60,2263.61
1762688128.7303145,18.80,2264.55
1762688129.7790809,22.90,2261.56
1762688130.7873704,14.90,2259.43
1762688131.790851,17.80,2262.98
1762688132.7967954,34.30,2259.05
1762688133.7994912,13.70,2266.08
1762688134.801603,17.40,2264.39
1762688135.805443,17.60,2264.19
1762688136.8677917,17.50,2262.40
1762688137.870875,15.40,2266.36
1762688138.8737533,14.20,2265.75
1762688139.875817,16.60,2264.36
1762688140.8779693,17.90,2264.44
1762688141.8867178,20.30,2265.18
1762688142.889067,18.00,2265.26
1762688143.8941064,21.60,2259.13
1762688144.8964727,14.70,2259.47
1762688145.9418707,20.40,2261.15
1762688146.9442236,16.40,2266.48
1762688147.9462574,14.50,2266.71
1762688148.9492493,38.20,2242.85
1762688149.9567785,16.60,2248.26
1762688150.9608583,18.00,2244.13
1762688151.9632113,15.50,2233.37
1762688152.9654484,11.40,2233.37
1762688153.9692495,13.50,2233.61
1762688154.9841242,1.60,2233.61
1762688155.9954314,4.20,2233.61
1762688156.9996424,1.00,2233.61
1762688158.0015497,1.00,2233.61
1762688159.0048375,1.50,2233.60
1762688160.0077014,1.00,2233.59
1762688161.010255,1.00,2233.59
1762688162.015606,1.50,2233.59
1762688163.0165093,21.30,2234.58
1762688164.0176396,0.50,2234.58
1762688165.021243,4.60,2234.56
1762688166.0277243,1.00,2234.55
1762688167.0297318,2.60,2234.80
1762688168.0448234,5.30,2236.67
1762688169.0478828,0.50,2236.67
1762688170.0510807,3.10,2236.67
1762688171.0678113,1.00,2236.66
1762688172.0863976,1.00,2236.66
1762688173.0918605,1.00,2236.66
1762688174.0948231,1.50,2236.66
1762688175.1075118,2.00,2236.66
1762688176.1094573,1.00,2236.66
1762688177.114731,0.50,2236.66
1762688178.1172466,1.00,2236.66
1762688179.1246846,1.00,2236.66
1762688180.1273522,0.50,2236.66
1762688181.1313167,4.50,2236.66
1762688182.135594,2.50,2236.66
1762688183.1372192,2.00,2236.65
1762688184.1496568,1.50,2236.65
1762688185.3205092,1.00,2236.65
1762688186.322796,1.00,2236.65
1762688187.3267846,1.50,2236.65
1762688188.3606033,1.00,2236.64
1762688189.3907266,0.50,2236.64
1762688190.4603603,0.50,2236.64
1762688191.4768238,2.10,2236.64
1762688192.4912643,2.20,2236.64
1762688193.4977593,6.30,2236.89
1762688194.5006871,5.70,2236.86
1762688195.5076618,1.00,2236.86
1762688196.509745,0.50,2236.86
1762688197.5117126,2.00,2236.86
1762688198.5136917,0.50,2236.86
1762688199.5193517,2.50,2236.85
1762688200.5226846,1.50,2236.85
1762688201.5246322,1.00,2236.85
1762688202.5267105,0.50,2236.85
1762688203.529129,1.50,2236.85
1762688204.5427325,2.10,2236.85
1762688205.5458305,1.50,2236.84
1762688206.5477998,1.50,2236.84
1762688207.5551488,1.00,2236.84
1762688208.557586,0.00,2236.84
1762688209.5643413,9.70,2236.84
1762688210.5693755,4.10,2237.07
1762688211.5715966,1.00,2237.07
1762688212.5746305,1.50,2237.07
1762688213.5774012,3.60,2237.07
1762688214.5794053,4.50,2237.31
1762688215.5815744,9.50,2237.30
1762688216.584536,3.50,2237.30
1762688217.587146,1.00,2237.30
1762688218.60729,0.50,2237.30
1762688219.6102881,1.00,2237.30
1762688220.6131725,1.00,2237.30
1762688221.621681,1.00,2237.30
1762688222.6275828,1.00,2237.30
1762688223.6295495,16.60,2237.29
1762688224.6320162,1.00,2237.29
1762688225.6337602,1.00,2237.27
1762688226.6356797,1.50,2237.27
1762688227.6394467,1.50,2237.27
1762688228.6426961,1.50,2237.27
1762688229.6445775,0.50,2237.27
1762688230.6466336,2.00,2237.48
1762688231.6491606,0.50,2237.48
1762688232.651187,1.00,2237.48
1762688233.65418,0.50,2237.48
1762688234.6570992,1.00,2237.48
1762688235.6602905,0.50,2237.48
1762688236.6618626,1.00,2237.48
1762688237.6642396,0.50,2237.48
1762688238.6665843,0.50,2237.48
1762688239.6683152,1.00,2237.48
1762688240.6698318,1.50,2237.47
1762688241.6722026,1.00,2237.47
1762688242.675494,1.00,2237.47
1762688243.679855,3.50,2237.47
1762688244.682519,0.50,2237.47
1762688245.6846838,1.00,2237.47
1762688246.686852,1.00,2237.47
1762688247.688956,1.00,2237.47
1762688248.69071,0.50,2237.47
1762688249.6924603,0.50,2237.47
1762688250.6947045,0.00,2237.47
1762688251.6977067,1.00,2237.47
1762688252.70017,1.50,2237.46
1762688253.7022288,1.00,2237.46
1762688254.704175,1.50,2237.33
