timestamp,cpu_percent,mem_used_mb
1762001645.0732677,64.90,1261.70
1762001646.0756447,14.40,1261.70
1762001647.0765064,24.30,1261.68
1762001648.07801,7.70,1261.68
1762001649.0795746,6.10,1261.68
1762001650.0805357,5.10,1261.68
1762001651.0814912,7.10,1261.68
1762001652.0825536,9.10,1261.68
1762001653.0845962,12.30,1261.67
1762001654.085846,7.10,1261.67
1762001655.0865421,5.60,1261.67
1762001656.0876112,32.10,1261.51
1762001657.0885856,7.30,1261.50
1762001658.0895433,7.20,1261.50
1762001659.0909712,5.60,1261.50
1762001660.0925744,7.20,1261.50
1762001661.0933762,6.10,1261.50
1762001662.095434,6.10,1261.49
1762001663.0965736,7.80,1261.49
1762001664.0974455,5.60,1261.49
1762001665.0993063,5.00,1261.49
1762001666.10057,6.10,1261.49
1762001667.1034734,5.50,1261.49
1762001668.104531,5.00,1261.49
1762001669.105567,5.00,1261.49
1762001670.1066682,6.60,1261.48
1762001671.107586,5.60,1261.48
1762001672.1104221,10.20,1261.48
1762001673.1121309,5.10,1261.48
1762001674.11353,6.70,1261.46
