timestamp,cpu_percent,mem_used_mb,mem_percent
1762414796.589041,3.50,2255.68,58.30
1762414797.590967,2.90,2255.95,58.30
1762414798.6022553,1.70,2256.39,58.30
1762414799.6050768,1.60,2255.85,58.30
1762414800.609557,6.60,2257.41,58.40
1762414801.6106725,6.10,2258.36,58.40
1762414802.612685,6.40,2257.71,58.40
1762414803.6144586,7.70,2257.34,58.40
1762414804.6163235,1.20,2258.43,58.40
1762414805.6181703,1.10,2258.00,58.40
1762414806.6202695,1.10,2257.89,58.40
1762414807.6219478,0.50,2257.61,58.40
1762414808.6235032,1.10,2257.68,58.40
1762414809.6251934,1.10,2257.79,58.40
1762414810.6259644,1.10,2257.42,58.40
1762414811.6267421,1.10,2256.96,58.30
1762414812.6283128,0.60,2258.07,58.40
1762414813.6299393,2.30,2257.33,58.40
1762414814.631147,1.10,2257.30,58.40
1762414815.6328247,1.70,2257.86,58.40
1762414816.634422,1.70,2257.66,58.40
1762414817.6354241,14.30,2298.71,59.40
1762414818.6366794,57.10,2310.37,59.70
1762414819.64279,4.00,2257.72,58.40
1762414820.6445,2.80,2257.34,58.40
1762414821.6452487,0.00,2257.78,58.40
1762414822.6463156,1.10,2257.64,58.40
1762414823.6469457,0.60,2257.40,58.40
1762414824.6484509,1.60,2258.38,58.40
1762414825.6503246,1.10,2257.52,58.40
