timestamp,cpu_percent,mem_used_mb,mem_percent
1762423164.4672887,98.30,2487.94,64.30
1762423165.4715204,100.00,2479.93,64.10
1762423166.4723313,98.80,2485.47,64.20
1762423167.4747128,100.00,2481.07,64.10
1762423168.4891558,100.00,2482.96,64.20
1762423169.4983778,99.40,2482.39,64.20
1762423170.5032973,100.00,2485.37,64.20
1762423171.5042636,100.00,2481.62,64.20
1762423172.505974,100.00,2485.08,64.20
1762423173.5319567,100.00,2479.29,64.10
1762423174.5344045,98.00,2487.52,64.30
1762423175.5359995,95.60,2487.37,64.30
1762423176.5387921,100.00,2483.70,64.20
1762423177.5452595,100.00,2480.47,64.10
1762423178.5486453,100.00,2485.18,64.20
1762423179.5502858,100.00,2490.01,64.40
1762423180.7028828,100.00,2489.30,64.30
1762423181.7043622,94.80,2481.54,64.10
1762423182.712465,100.00,2481.70,64.20
1762423183.765008,100.00,2483.56,64.20
1762423184.778032,100.00,2502.73,64.70
1762423185.785409,95.40,2483.97,64.20
1762423186.807554,86.40,2493.13,64.40
1762423187.8514912,100.00,2481.11,64.10
1762423188.8625948,99.30,2486.48,64.30
1762423189.8737464,100.00,2497.65,64.60
1762423190.8821673,99.40,2485.71,64.30
1762423191.886798,100.00,2486.34,64.30
1762423192.8927586,100.00,2488.59,64.30
1762423193.894995,59.70,2480.31,64.10
