timestamp,cpu_percent,mem_used_mb,mem_percent
1762422223.0867302,99.50,2496.91,64.50
1762422224.0886295,100.00,2494.85,64.50
1762422225.0893214,100.00,2496.80,64.50
1762422226.0901685,100.00,2491.48,64.40
1762422227.0920155,100.00,2498.12,64.60
1762422228.093155,100.00,2496.48,64.50
1762422229.0952132,100.00,2492.12,64.40
1762422230.0965562,100.00,2492.74,64.40
1762422231.0971758,100.00,2498.12,64.60
1762422232.0982456,100.00,2497.28,64.60
1762422233.099548,100.00,2497.26,64.60
1762422234.1051564,100.00,2493.80,64.50
1762422235.106486,100.00,2493.88,64.50
1762422236.1072326,100.00,2493.90,64.50
1762422237.1085198,100.00,2495.81,64.50
1762422238.109587,99.50,2498.93,64.60
1762422239.1131952,100.00,2493.25,64.50
1762422240.1145053,100.00,2498.92,64.60
1762422241.1153617,100.00,2494.83,64.50
1762422242.116463,100.00,2495.79,64.50
1762422243.1174865,100.00,2489.25,64.30
1762422244.1201847,100.00,2497.61,64.60
1762422245.1211898,100.00,2491.70,64.40
1762422246.1222787,100.00,2490.43,64.40
1762422247.123167,100.00,2489.35,64.40
1762422248.124598,100.00,2489.72,64.40
1762422249.1254182,100.00,2490.96,64.40
1762422250.1265645,100.00,2492.23,64.40
1762422251.1303163,100.00,2495.01,64.50
1762422252.1320891,98.00,2491.41,64.40
