PING 192.168.1.3 (192.168.1.3) 56(84) bytes of data.
64 bytes from 192.168.1.3: icmp_seq=1 ttl=32 time=1068 ms
64 bytes from 192.168.1.3: icmp_seq=2 ttl=32 time=50.3 ms
64 bytes from 192.168.1.3: icmp_seq=3 ttl=32 time=999 ms
64 bytes from 192.168.1.3: icmp_seq=4 ttl=32 time=1940 ms
64 bytes from 192.168.1.3: icmp_seq=5 ttl=32 time=876 ms
64 bytes from 192.168.1.3: icmp_seq=6 ttl=32 time=1819 ms
64 bytes from 192.168.1.3: icmp_seq=7 ttl=32 time=773 ms
64 bytes from 192.168.1.3: icmp_seq=8 ttl=32 time=1718 ms
64 bytes from 192.168.1.3: icmp_seq=9 ttl=32 time=669 ms
64 bytes from 192.168.1.3: icmp_seq=10 ttl=32 time=1612 ms
64 bytes from 192.168.1.3: icmp_seq=11 ttl=32 time=566 ms
64 bytes from 192.168.1.3: icmp_seq=12 ttl=32 time=1511 ms
64 bytes from 192.168.1.3: icmp_seq=13 ttl=32 time=466 ms
64 bytes from 192.168.1.3: icmp_seq=14 ttl=32 time=1409 ms
64 bytes from 192.168.1.3: icmp_seq=15 ttl=32 time=363 ms
64 bytes from 192.168.1.3: icmp_seq=16 ttl=32 time=1309 ms
64 bytes from 192.168.1.3: icmp_seq=17 ttl=32 time=262 ms
64 bytes from 192.168.1.3: icmp_seq=18 ttl=32 time=1205 ms
64 bytes from 192.168.1.3: icmp_seq=19 ttl=32 time=159 ms
64 bytes from 192.168.1.3: icmp_seq=20 ttl=32 time=1107 ms
64 bytes from 192.168.1.3: icmp_seq=21 ttl=32 time=50.8 ms
64 bytes from 192.168.1.3: icmp_seq=22 ttl=32 time=991 ms
64 bytes from 192.168.1.3: icmp_seq=23 ttl=32 time=1941 ms
64 bytes from 192.168.1.3: icmp_seq=24 ttl=32 time=876 ms
64 bytes from 192.168.1.3: icmp_seq=25 ttl=32 time=1826 ms
64 bytes from 192.168.1.3: icmp_seq=26 ttl=32 time=762 ms
64 bytes from 192.168.1.3: icmp_seq=27 ttl=32 time=1696 ms
64 bytes from 192.168.1.3: icmp_seq=28 ttl=32 time=672 ms
64 bytes from 192.168.1.3: icmp_seq=29 ttl=32 time=1617 ms
64 bytes from 192.168.1.3: icmp_seq=30 ttl=32 time=569 ms
64 bytes from 192.168.1.3: icmp_seq=31 ttl=32 time=1513 ms
64 bytes from 192.168.1.3: icmp_seq=32 ttl=32 time=464 ms
64 bytes from 192.168.1.3: icmp_seq=33 ttl=32 time=1409 ms
64 bytes from 192.168.1.3: icmp_seq=34 ttl=32 time=364 ms
64 bytes from 192.168.1.3: icmp_seq=35 ttl=32 time=1310 ms
64 bytes from 192.168.1.3: icmp_seq=36 ttl=32 time=262 ms
64 bytes from 192.168.1.3: icmp_seq=37 ttl=32 time=1207 ms
64 bytes from 192.168.1.3: icmp_seq=38 ttl=32 time=152 ms
64 bytes from 192.168.1.3: icmp_seq=39 ttl=32 time=1096 ms
64 bytes from 192.168.1.3: icmp_seq=40 ttl=32 time=58.6 ms
64 bytes from 192.168.1.3: icmp_seq=41 ttl=32 time=1000 ms
64 bytes from 192.168.1.3: icmp_seq=42 ttl=32 time=1949 ms
64 bytes from 192.168.1.3: icmp_seq=43 ttl=32 time=944 ms
64 bytes from 192.168.1.3: icmp_seq=44 ttl=32 time=1887 ms
64 bytes from 192.168.1.3: icmp_seq=45 ttl=32 time=840 ms
64 bytes from 192.168.1.3: icmp_seq=46 ttl=32 time=1782 ms
64 bytes from 192.168.1.3: icmp_seq=47 ttl=32 time=734 ms
64 bytes from 192.168.1.3: icmp_seq=48 ttl=32 time=1681 ms
64 bytes from 192.168.1.3: icmp_seq=49 ttl=32 time=633 ms
64 bytes from 192.168.1.3: icmp_seq=50 ttl=32 time=1577 ms
64 bytes from 192.168.1.3: icmp_seq=51 ttl=32 time=532 ms
64 bytes from 192.168.1.3: icmp_seq=52 ttl=32 time=1480 ms
64 bytes from 192.168.1.3: icmp_seq=53 ttl=32 time=433 ms
64 bytes from 192.168.1.3: icmp_seq=54 ttl=32 time=1372 ms
64 bytes from 192.168.1.3: icmp_seq=55 ttl=32 time=325 ms
64 bytes from 192.168.1.3: icmp_seq=56 ttl=32 time=1270 ms
64 bytes from 192.168.1.3: icmp_seq=57 ttl=32 time=223 ms
64 bytes from 192.168.1.3: icmp_seq=58 ttl=32 time=1167 ms
64 bytes from 192.168.1.3: icmp_seq=59 ttl=32 time=120 ms
64 bytes from 192.168.1.3: icmp_seq=60 ttl=32 time=1068 ms
64 bytes from 192.168.1.3: icmp_seq=61 ttl=32 time=1964 ms
64 bytes from 192.168.1.3: icmp_seq=62 ttl=32 time=963 ms
64 bytes from 192.168.1.3: icmp_seq=63 ttl=32 time=1910 ms
64 bytes from 192.168.1.3: icmp_seq=64 ttl=32 time=900 ms
64 bytes from 192.168.1.3: icmp_seq=65 ttl=32 time=1844 ms
64 bytes from 192.168.1.3: icmp_seq=66 ttl=32 time=798 ms
64 bytes from 192.168.1.3: icmp_seq=67 ttl=32 time=1743 ms
64 bytes from 192.168.1.3: icmp_seq=68 ttl=32 time=696 ms
64 bytes from 192.168.1.3: icmp_seq=69 ttl=32 time=1234 ms
64 bytes from 192.168.1.3: icmp_seq=70 ttl=32 time=186 ms
64 bytes from 192.168.1.3: icmp_seq=71 ttl=32 time=1544 ms
64 bytes from 192.168.1.3: icmp_seq=72 ttl=32 time=488 ms
64 bytes from 192.168.1.3: icmp_seq=73 ttl=32 time=1427 ms
64 bytes from 192.168.1.3: icmp_seq=74 ttl=32 time=390 ms
64 bytes from 192.168.1.3: icmp_seq=75 ttl=32 time=1335 ms
64 bytes from 192.168.1.3: icmp_seq=76 ttl=32 time=288 ms
64 bytes from 192.168.1.3: icmp_seq=77 ttl=32 time=1231 ms
64 bytes from 192.168.1.3: icmp_seq=78 ttl=32 time=186 ms
64 bytes from 192.168.1.3: icmp_seq=79 ttl=32 time=1128 ms
64 bytes from 192.168.1.3: icmp_seq=80 ttl=32 time=91.8 ms
64 bytes from 192.168.1.3: icmp_seq=81 ttl=32 time=1027 ms
64 bytes from 192.168.1.3: icmp_seq=82 ttl=32 time=1953 ms
64 bytes from 192.168.1.3: icmp_seq=83 ttl=32 time=910 ms
64 bytes from 192.168.1.3: icmp_seq=84 ttl=32 time=1849 ms
64 bytes from 192.168.1.3: icmp_seq=85 ttl=32 time=800 ms
64 bytes from 192.168.1.3: icmp_seq=86 ttl=32 time=1750 ms
64 bytes from 192.168.1.3: icmp_seq=87 ttl=32 time=702 ms
64 bytes from 192.168.1.3: icmp_seq=88 ttl=32 time=1644 ms
64 bytes from 192.168.1.3: icmp_seq=89 ttl=32 time=596 ms
64 bytes from 192.168.1.3: icmp_seq=90 ttl=32 time=1543 ms
64 bytes from 192.168.1.3: icmp_seq=91 ttl=32 time=489 ms
64 bytes from 192.168.1.3: icmp_seq=92 ttl=32 time=1432 ms
64 bytes from 192.168.1.3: icmp_seq=93 ttl=32 time=391 ms
64 bytes from 192.168.1.3: icmp_seq=94 ttl=32 time=1337 ms
64 bytes from 192.168.1.3: icmp_seq=95 ttl=32 time=290 ms
64 bytes from 192.168.1.3: icmp_seq=96 ttl=32 time=1237 ms
64 bytes from 192.168.1.3: icmp_seq=97 ttl=32 time=190 ms
64 bytes from 192.168.1.3: icmp_seq=98 ttl=32 time=1129 ms
64 bytes from 192.168.1.3: icmp_seq=99 ttl=32 time=83.1 ms
64 bytes from 192.168.1.3: icmp_seq=100 ttl=32 time=1030 ms

--- 192.168.1.3 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 101210ms
rtt min/avg/max/mdev = 50.257/1004.663/1963.699/573.703 ms, pipe 2
