PING 192.168.79.129 (192.168.79.129) 56(84) bytes of data.
64 bytes from 192.168.79.129: icmp_seq=1 ttl=64 time=1.99 ms
64 bytes from 192.168.79.129: icmp_seq=2 ttl=64 time=0.897 ms
64 bytes from 192.168.79.129: icmp_seq=3 ttl=64 time=0.467 ms
64 bytes from 192.168.79.129: icmp_seq=4 ttl=64 time=0.518 ms
64 bytes from 192.168.79.129: icmp_seq=5 ttl=64 time=0.649 ms
64 bytes from 192.168.79.129: icmp_seq=6 ttl=64 time=0.631 ms
64 bytes from 192.168.79.129: icmp_seq=7 ttl=64 time=0.865 ms
64 bytes from 192.168.79.129: icmp_seq=8 ttl=64 time=0.476 ms
64 bytes from 192.168.79.129: icmp_seq=9 ttl=64 time=0.593 ms
64 bytes from 192.168.79.129: icmp_seq=10 ttl=64 time=0.574 ms
64 bytes from 192.168.79.129: icmp_seq=11 ttl=64 time=0.661 ms
64 bytes from 192.168.79.129: icmp_seq=12 ttl=64 time=0.600 ms
64 bytes from 192.168.79.129: icmp_seq=13 ttl=64 time=0.516 ms
64 bytes from 192.168.79.129: icmp_seq=14 ttl=64 time=0.576 ms
64 bytes from 192.168.79.129: icmp_seq=15 ttl=64 time=0.514 ms
64 bytes from 192.168.79.129: icmp_seq=16 ttl=64 time=0.865 ms
64 bytes from 192.168.79.129: icmp_seq=17 ttl=64 time=0.537 ms
64 bytes from 192.168.79.129: icmp_seq=18 ttl=64 time=0.700 ms
64 bytes from 192.168.79.129: icmp_seq=19 ttl=64 time=0.538 ms
64 bytes from 192.168.79.129: icmp_seq=20 ttl=64 time=0.767 ms
64 bytes from 192.168.79.129: icmp_seq=21 ttl=64 time=0.770 ms
64 bytes from 192.168.79.129: icmp_seq=22 ttl=64 time=0.449 ms
64 bytes from 192.168.79.129: icmp_seq=23 ttl=64 time=0.446 ms
64 bytes from 192.168.79.129: icmp_seq=24 ttl=64 time=0.714 ms
64 bytes from 192.168.79.129: icmp_seq=25 ttl=64 time=0.766 ms
